FFFF FFFF FFFF FFFF FFFF FFFF#1635662792560965#-62.0#3.5465635815916023#1
3008 33B2 DDD9 0140 2018 0626#1635662795815285#-53.5#1.5462526341887264#1
0000 0020 2000 0000 0000 0000#1635662795816827#-52.5#1.552388557340269#1
0000 001F 2000 0000 0000 0000#1635662795818384#-47.0#1.5462526341887264#1
0000 001E 2000 0000 0000 0000#1635662795819993#-51.0#1.5278448647340985#1
0000 0029 2000 0000 0000 0000#1635662795822844#-46.0#1.5462526341887264#1
0000 0022 2000 0000 0000 0000#1635662795830849#-43.5#1.0983302441261191#1
3008 33B2 DDD9 0140 2018 0626#1635662796185457#-57.0#0.030679615757712823#1
0000 0023 2000 0000 0000 0000#1635662796187398#-47.5#0.2638446955163303#1
0000 0022 2000 0000 0000 0000#1635662796188444#-43.0#1.1351457830353744#1
0000 0025 2000 0000 0000 0000#1635662796189514#-44.5#0.8222137023067037#1
3008 33B2 DDD9 0140 2018 0626#1635662796194986#-55.0#1.5462526341887264#1
0000 0029 2000 0000 0000 0000#1635662796196525#-46.5#1.509437095279471#1
0000 0021 2000 0000 0000 0000#1635662796197588#-44.5#0.9572040116406401#1
0000 0020 2000 0000 0000 0000#1635662796198679#-44.5#0.8958447801252144#1
0000 0027 2000 0000 0000 0000#1635662796200272#-47.5#0.7853981633974483#1
0000 002A 2000 0000 0000 0000#1635662796204156#-49.5#1.6873788666742053#1
0000 0026 2000 0000 0000 0000#1635662796206561#-42.5#0.7853981633974483#1
0000 001E 2000 0000 0000 0000#1635662796207931#-51.0#1.6566992509164924#1
0000 0028 2000 0000 0000 0000#1635662796208999#-45.0#1.2578642460662257#1
0000 002B 2000 0000 0000 0000#1635662796210080#-50.0#2.411417798556228#1
0000 001F 2000 0000 0000 0000#1635662796212614#-50.0#1.6260196351587797#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796214252#-61.0#4.430136515413731#1
0000 0027 2000 0000 0000 0000#1635662796220581#-47.0#0.8344855486097889#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796221913#-61.0#4.411728745959104#1
0000 0025 2000 0000 0000 0000#1635662796222955#-44.5#0.8099418560036186#1
0000 0028 2000 0000 0000 0000#1635662796224748#-45.0#1.282407938672396#1
0000 0026 2000 0000 0000 0000#1635662796225801#-42.5#0.7976700097005334#1
0000 002B 2000 0000 0000 0000#1635662796227597#-50.5#2.435961491162398#1
0000 0024 2000 0000 0000 0000#1635662796228906#-45.5#0.46019423636569234#1
0000 0029 2000 0000 0000 0000#1635662796230210#-46.5#1.5707963267948966#1
0000 0023 2000 0000 0000 0000#1635662796232492#-47.5#0.28838838812250056#1
0000 0021 2000 0000 0000 0000#1635662796233543#-44.5#0.944932165337555#1
0000 0022 2000 0000 0000 0000#1635662796236125#-43.0#1.141281706186917#1
0000 002A 2000 0000 0000 0000#1635662796237217#-49.5#1.7119225592803755#1
0000 002C 2000 0000 0000 0000#1635662796239351#-50.5#4.080388895775806#1
0000 0020 2000 0000 0000 0000#1635662796240502#-44.0#0.8651651643675016#1
3008 33B2 DDD9 0140 2018 0626#1635662796241616#-55.5#1.552388557340269#1
0000 001F 2000 0000 0000 0000#1635662796243645#-50.0#1.521708941582556#1
0000 001E 2000 0000 0000 0000#1635662796244656#-51.0#1.6382914814618648#1
3008 33B2 DDD9 0140 2018 0626#1635662796246089#-57.5#6.270913460876501#1
0000 0028 2000 0000 0000 0000#1635662796253000#-45.0#1.282407938672396#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796254322#-61.5#4.362641360746763#1
0000 0025 2000 0000 0000 0000#1635662796255389#-44.5#0.8222137023067037#1
0000 0029 2000 0000 0000 0000#1635662796256484#-47.0#1.5953400194010667#1
0000 001E 2000 0000 0000 0000#1635662796258271#-50.5#1.576932249946439#1
3008 33B2 DDD9 0140 2018 0626#1635662796259334#-57.5#0.0#1
0000 002B 2000 0000 0000 0000#1635662796260399#-50.5#2.4605051837685683#1
0000 002A 2000 0000 0000 0000#1635662796261505#-50.0#1.7426021750380885#1
0000 0023 2000 0000 0000 0000#1635662796263723#-47.0#0.2699806186678728#1
0000 0021 2000 0000 0000 0000#1635662796265208#-44.5#0.9265243958829272#1
0000 0027 2000 0000 0000 0000#1635662796266287#-47.0#0.8283496254582462#1
0000 0026 2000 0000 0000 0000#1635662796267354#-42.5#0.803805932852076#1
0000 0024 2000 0000 0000 0000#1635662796268423#-45.5#0.4663301595172349#1
0000 002C 2000 0000 0000 0000#1635662796270673#-50.5#4.154019973594316#1
0000 0020 2000 0000 0000 0000#1635662796273804#-44.0#0.8406214717613314#1
3008 33B2 DDD9 0140 2018 0626#1635662796274876#-55.5#1.5585244804918115#1
0000 0022 2000 0000 0000 0000#1635662796277560#-43.0#1.0921943209745766#1
0000 001F 2000 0000 0000 0000#1635662796278662#-50.0#1.4787574795217582#1
0000 0029 2000 0000 0000 0000#1635662796283144#-47.0#1.5892040962495242#1
0000 0021 2000 0000 0000 0000#1635662796284206#-44.0#0.9081166264282996#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796285518#-61.0#4.344233591292136#1
3008 33B2 DDD9 0140 2018 0626#1635662796288090#-55.5#1.5401167110371838#1
0000 0022 2000 0000 0000 0000#1635662796289135#-42.5#1.1044661672776617#1
0000 0020 2000 0000 0000 0000#1635662796290442#-44.5#0.803805932852076#1
3008 33B2 DDD9 0140 2018 0626#1635662796291548#-57.0#0.02454369260617026#1
0000 0024 2000 0000 0000 0000#1635662796292618#-45.0#0.42337869745643697#1
0000 0026 2000 0000 0000 0000#1635662796293686#-42.5#0.7853981633974483#1
0000 0025 2000 0000 0000 0000#1635662796297710#-45.0#0.7792622402459057#1
0000 002C 2000 0000 0000 0000#1635662796299872#-50.5#4.184699589352029#1
0000 001E 2000 0000 0000 0000#1635662796300987#-51.0#1.5278448647340985#1
0000 002A 2000 0000 0000 0000#1635662796302065#-50.0#1.736466251886546#1
0000 0027 2000 0000 0000 0000#1635662796304094#-47.5#0.803805932852076#1
0000 002B 2000 0000 0000 0000#1635662796305434#-50.5#2.497320722677824#1
0000 0028 2000 0000 0000 0000#1635662796306743#-45.0#1.2701360923693108#1
0000 0023 2000 0000 0000 0000#1635662796308059#-47.0#0.2270291566070749#1
0000 001F 2000 0000 0000 0000#1635662796310329#-49.5#1.4664856332186729#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796315926#-61.5#4.325825821837508#1
0000 0020 2000 0000 0000 0000#1635662796318069#-44.5#0.7915340865489908#1
0000 0021 2000 0000 0000 0000#1635662796320176#-44.5#0.8528933180644165#1
0000 0029 2000 0000 0000 0000#1635662796321244#-47.0#1.5830681730979816#1
0000 0024 2000 0000 0000 0000#1635662796322581#-45.0#0.4172427743048944#1
0000 0022 2000 0000 0000 0000#1635662796324147#-43.0#1.0369710126106935#1
0000 0025 2000 0000 0000 0000#1635662796325316#-45.0#0.7792622402459057#1
0000 0026 2000 0000 0000 0000#1635662796326370#-42.5#0.7669903939428205#1
0000 002C 2000 0000 0000 0000#1635662796327452#-50.0#4.227651051412827#1
0000 0023 2000 0000 0000 0000#1635662796328933#-47.0#0.19634954084936207#1
0000 001F 2000 0000 0000 0000#1635662796330479#-49.5#1.41126232485479#1
0000 0027 2000 0000 0000 0000#1635662796331555#-47.5#0.7853981633974483#1
0000 0028 2000 0000 0000 0000#1635662796332610#-45.0#1.2455923997631406#1
0000 002B 2000 0000 0000 0000#1635662796333706#-51.0#2.5157284921324514#1
0000 001E 2000 0000 0000 0000#1635662796334803#-50.5#1.4726215563702154#1
3008 33B2 DDD9 0140 2018 0626#1635662796336023#-57.0#0.05522330836388308#1
0000 002A 2000 0000 0000 0000#1635662796337311#-50.0#1.736466251886546#1
3008 33B2 DDD9 0140 2018 0626#1635662796338383#-55.0#1.521708941582556#1
0000 002A 2000 0000 0000 0000#1635662796342712#-50.0#1.736466251886546#1
0000 0022 2000 0000 0000 0000#1635662796344257#-43.0#1.043106935762236#1
0000 0026 2000 0000 0000 0000#1635662796345367#-43.0#0.7792622402459057#1
0000 001F 2000 0000 0000 0000#1635662796346443#-49.5#1.3928545554001621#1
0000 0020 2000 0000 0000 0000#1635662796348007#-44.5#0.7853981633974483#1
0000 0027 2000 0000 0000 0000#1635662796350039#-47.5#0.7915340865489908#1
0000 002C 2000 0000 0000 0000#1635662796351591#-50.0#4.264466590322082#1
0000 0029 2000 0000 0000 0000#1635662796352630#-47.0#1.5707963267948966#1
3008 33B2 DDD9 0140 2018 0626#1635662796353959#-55.5#1.552388557340269#1
0000 0025 2000 0000 0000 0000#1635662796354971#-45.0#0.7669903939428205#1
0000 0023 2000 0000 0000 0000#1635662796356570#-47.5#0.1595340019401067#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796357594#-61.0#4.331961744989051#1
0000 0024 2000 0000 0000 0000#1635662796358934#-45.0#0.3620194659410113#1
0000 0021 2000 0000 0000 0000#1635662796360267#-44.5#0.7976700097005334#1
0000 0028 2000 0000 0000 0000#1635662796362212#-45.0#1.2210487071569704#1
3008 33B2 DDD9 0140 2018 0626#1635662796363574#-57.0#0.0674951546669682#1
0000 002B 2000 0000 0000 0000#1635662796365582#-51.0#2.5034566458293663#1
0000 001E 2000 0000 0000 0000#1635662796369357#-50.0#1.4419419406125027#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796374084#-61.5#4.331961744989051#1
0000 001F 2000 0000 0000 0000#1635662796375186#-49.5#1.3437671701878218#1
0000 002B 2000 0000 0000 0000#1635662796376509#-51.0#2.552544031041707#1
0000 0028 2000 0000 0000 0000#1635662796378275#-45.0#1.2087768608538851#1
0000 0025 2000 0000 0000 0000#1635662796380055#-45.0#0.7117670855789375#1
0000 0022 2000 0000 0000 0000#1635662796381114#-43.0#0.9940195505498954#1
0000 0027 2000 0000 0000 0000#1635662796382695#-47.5#0.7792622402459057#1
0000 001E 2000 0000 0000 0000#1635662796385205#-50.5#1.3989904785517047#1
0000 0021 2000 0000 0000 0000#1635662796387408#-44.5#0.7669903939428205#1
0000 002C 2000 0000 0000 0000#1635662796388981#-50.0#4.276738436625168#1
0000 002A 2000 0000 0000 0000#1635662796392329#-50.5#1.718058482431918#1
0000 0026 2000 0000 0000 0000#1635662796393510#-43.0#0.705631162427395#1
0000 0020 2000 0000 0000 0000#1635662796395052#-44.5#0.6994952392758523#1
0000 0029 2000 0000 0000 0000#1635662796397334#-47.5#1.552388557340269#1
0000 0023 2000 0000 0000 0000#1635662796400422#-47.5#0.07363107781851078#1
0000 0024 2000 0000 0000 0000#1635662796401505#-45.5#0.3190680038802134#1
3008 33B2 DDD9 0140 2018 0626#1635662796402890#-55.5#1.6198837120072371#1
3008 33B2 DDD9 0140 2018 0626#1635662796404082#-57.0#6.264777537724958#1
0000 0020 2000 0000 0000 0000#1635662796408961#-44.5#0.6749515466696822#1
0000 0029 2000 0000 0000 0000#1635662796410628#-47.5#1.533980787885641#1
0000 0028 2000 0000 0000 0000#1635662796411680#-45.5#1.1965050145508#1
3008 33B2 DDD9 0140 2018 0626#1635662796412810#-55.0#1.5707963267948966#1
0000 0026 2000 0000 0000 0000#1635662796413860#-43.0#0.6933593161243098#1
0000 002C 2000 0000 0000 0000#1635662796414888#-50.0#4.3074180523828804#1
3008 33B2 DDD9 0140 2018 0626#1635662796415978#-57.0#0.09203884727313846#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796418063#-61.5#4.239922897715912#1
0000 0024 2000 0000 0000 0000#1635662796419380#-45.5#0.30679615757712825#1
0000 002A 2000 0000 0000 0000#1635662796420978#-50.5#1.736466251886546#1
0000 0025 2000 0000 0000 0000#1635662796422161#-45.5#0.662679700366597#1
0000 001F 2000 0000 0000 0000#1635662796423291#-49.0#1.2701360923693108#1
0000 0027 2000 0000 0000 0000#1635662796424610#-47.5#0.7179030087304801#1
0000 001E 2000 0000 0000 0000#1635662796425668#-50.0#1.3192234775816514#1
0000 002B 2000 0000 0000 0000#1635662796426676#-51.5#2.5954954931025047#1
0000 0022 2000 0000 0000 0000#1635662796427751#-43.0#0.9387962421860124#1
0000 0021 2000 0000 0000 0000#1635662796430833#-44.5#0.6933593161243098#1
0000 0023 2000 0000 0000 0000#1635662796432006#-47.5#0.04908738521234052#1
0000 001F 2000 0000 0000 0000#1635662796436480#-49.0#1.239456476611598#1
3008 33B2 DDD9 0140 2018 0626#1635662796437891#-56.5#0.1227184630308513#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796439815#-61.5#4.338097668140593#1
0000 001E 2000 0000 0000 0000#1635662796441110#-50.0#1.282407938672396#1
0000 0021 2000 0000 0000 0000#1635662796442174#-45.0#0.6565437772150544#1
0000 0023 2000 0000 0000 0000#1635662796443734#-47.5#0.04295146206079795#1
0000 0024 2000 0000 0000 0000#1635662796445310#-45.5#0.2699806186678728#1
0000 0025 2000 0000 0000 0000#1635662796446437#-45.0#0.619728238305799#1
0000 0026 2000 0000 0000 0000#1635662796447504#-43.0#0.6565437772150544#1
0000 0027 2000 0000 0000 0000#1635662796448810#-48.0#0.6565437772150544#1
0000 002A 2000 0000 0000 0000#1635662796449858#-51.0#1.6996507129772904#1
0000 0029 2000 0000 0000 0000#1635662796451069#-47.5#1.4664856332186729#1
3008 33B2 DDD9 0140 2018 0626#1635662796452152#-55.0#1.6014759425526093#1
0000 002B 2000 0000 0000 0000#1635662796453485#-51.5#2.5402721847386216#1
0000 0020 2000 0000 0000 0000#1635662796454781#-44.0#0.5951845456996288#1
0000 0028 2000 0000 0000 0000#1635662796455806#-45.5#1.1719613219446299#1
0000 0022 2000 0000 0000 0000#1635662796456835#-43.0#0.8897088569736719#1
0000 002C 2000 0000 0000 0000#1635662796458287#-50.5#4.313553975534423#1
0000 0026 2000 0000 0000 0000#1635662796463055#-43.0#0.6258641614573416#1
0000 002A 2000 0000 0000 0000#1635662796464816#-51.0#1.6751070203711202#1
0000 0023 2000 0000 0000 0000#1635662796466101#-47.5#6.270913460876501#1
0000 0024 2000 0000 0000 0000#1635662796467127#-45.5#0.22089323345553233#1
3008 33B2 DDD9 0140 2018 0626#1635662796468442#-56.5#0.09203884727313846#1
0000 0028 2000 0000 0000 0000#1635662796470451#-45.5#1.1167380135807468#1
0000 002B 2000 0000 0000 0000#1635662796471517#-51.5#2.509592568980909#1
0000 0025 2000 0000 0000 0000#1635662796473796#-45.0#0.5645049299419159#1
0000 0021 2000 0000 0000 0000#1635662796475151#-44.5#0.5767767762450011#1
0000 0027 2000 0000 0000 0000#1635662796476947#-47.5#0.6135923151542565#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796477984#-61.0#4.227651051412827#1
0000 0022 2000 0000 0000 0000#1635662796479541#-43.5#0.8528933180644165#1
3008 33B2 DDD9 0140 2018 0626#1635662796481484#-55.0#1.6014759425526093#1
0000 001E 2000 0000 0000 0000#1635662796482553#-49.5#1.2026409377023426#1
0000 0020 2000 0000 0000 0000#1635662796484087#-44.0#0.5154175447295755#1
0000 002C 2000 0000 0000 0000#1635662796485170#-50.0#4.344233591292136#1
0000 0029 2000 0000 0000 0000#1635662796486461#-47.5#1.4726215563702154#1
0000 001F 2000 0000 0000 0000#1635662796487567#-49.0#1.1167380135807468#1
0000 0022 2000 0000 0000 0000#1635662796495197#-43.5#0.7915340865489908#1
0000 0028 2000 0000 0000 0000#1635662796496292#-45.5#1.086058397823034#1
0000 0024 2000 0000 0000 0000#1635662796497376#-45.5#0.17794177139473438#1
3008 33B2 DDD9 0140 2018 0626#1635662796498446#-54.0#1.6444274046134073#1
0000 0020 2000 0000 0000 0000#1635662796499524#-44.0#0.4908738521234052#1
0000 002C 2000 0000 0000 0000#1635662796500638#-50.0#4.331961744989051#1
0000 001E 2000 0000 0000 0000#1635662796501964#-49.5#1.1535535524900022#1
3008 33B2 DDD9 0140 2018 0626#1635662796504024#-56.0#0.03681553890925539#1
0000 002A 2000 0000 0000 0000#1635662796505569#-51.0#1.662835174068035#1
0000 0029 2000 0000 0000 0000#1635662796507320#-47.5#1.4173982480063325#1
0000 0023 2000 0000 0000 0000#1635662796508619#-48.0#6.166602767300278#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796510708#-61.0#4.221515128261284#1
0000 0026 2000 0000 0000 0000#1635662796511832#-43.5#0.521553467881118#1
0000 001F 2000 0000 0000 0000#1635662796513191#-49.0#1.0676506283684062#1
0000 0025 2000 0000 0000 0000#1635662796515828#-45.0#0.4908738521234052#1
0000 0021 2000 0000 0000 0000#1635662796517789#-44.0#0.5031456984264903#1
0000 002B 2000 0000 0000 0000#1635662796519112#-52.0#2.521864415283994#1
0000 0027 2000 0000 0000 0000#1635662796520856#-48.0#0.5706408530934585#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796526359#-61.5#4.362641360746763#1
0000 0026 2000 0000 0000 0000#1635662796528193#-43.5#0.521553467881118#1
0000 0029 2000 0000 0000 0000#1635662796529830#-47.5#1.380582709097077#1
0000 0028 2000 0000 0000 0000#1635662796530880#-45.5#1.055378782065321#1
0000 0024 2000 0000 0000 0000#1635662796531909#-46.0#0.12885438618239387#1
3008 33B2 DDD9 0140 2018 0626#1635662796533001#-55.5#0.03681553890925539#1
0000 0027 2000 0000 0000 0000#1635662796534319#-48.0#0.5276893910326605#1
0000 0022 2000 0000 0000 0000#1635662796535621#-43.5#0.7792622402459057#1
0000 0020 2000 0000 0000 0000#1635662796536701#-44.0#0.4172427743048944#1
0000 002A 2000 0000 0000 0000#1635662796537948#-51.5#1.5892040962495242#1
0000 0025 2000 0000 0000 0000#1635662796539018#-45.0#0.46019423636569234#1
0000 0023 2000 0000 0000 0000#1635662796540318#-47.5#6.111379458936394#1
0000 0021 2000 0000 0000 0000#1635662796541364#-44.5#0.4724660826687775#1
3008 33B2 DDD9 0140 2018 0626#1635662796542465#-54.5#1.6444274046134073#1
0000 001E 2000 0000 0000 0000#1635662796544985#-49.0#1.1044661672776617#1
0000 002C 2000 0000 0000 0000#1635662796546654#-50.0#4.319689898685965#1
0000 001F 2000 0000 0000 0000#1635662796547698#-48.5#1.000155473701438#1
0000 002B 2000 0000 0000 0000#1635662796548876#-52.5#2.4850488763747385#1
0000 0029 2000 0000 0000 0000#1635662796553841#-48.0#1.4051264017032472#1
0000 002C 2000 0000 0000 0000#1635662796555010#-50.0#4.313553975534423#1
0000 0020 2000 0000 0000 0000#1635662796556878#-44.0#0.4172427743048944#1
0000 001F 2000 0000 0000 0000#1635662796559333#-49.0#0.9878836273983529#1
0000 0024 2000 0000 0000 0000#1635662796560388#-42.5#0.07976700097005335#1
3008 33B2 DDD9 0140 2018 0626#1635662796561459#-54.0#1.6444274046134073#1
0000 0027 2000 0000 0000 0000#1635662796562538#-47.5#0.5092816215780329#1
0000 0026 2000 0000 0000 0000#1635662796563819#-43.5#0.4724660826687775#1
0000 002A 2000 0000 0000 0000#1635662796566833#-51.5#1.5707963267948966#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796568335#-60.5#4.123340357836604#1
0000 0028 2000 0000 0000 0000#1635662796569390#-45.5#0.9940195505498954#1
0000 001E 2000 0000 0000 0000#1635662796571600#-49.0#1.030835089459151#1
0000 0025 2000 0000 0000 0000#1635662796573386#-45.0#0.4049709280018093#1
0000 0023 2000 0000 0000 0000#1635662796574700#-47.5#6.043884304269426#1
0000 0021 2000 0000 0000 0000#1635662796575849#-44.5#0.4295146206079795#1
0000 0022 2000 0000 0000 0000#1635662796576923#-43.5#0.6810874698212247#1
0000 002B 2000 0000 0000 0000#1635662796578103#-52.5#2.5280003384355365#1
3008 33B2 DDD9 0140 2018 0626#1635662796579350#-55.0#0.1595340019401067#1
0000 0027 2000 0000 0000 0000#1635662796583722#-48.0#0.4479223900626072#1
0000 0024 2000 0000 0000 0000#1635662796585279#-46.0#0.0674951546669682#1
0000 0026 2000 0000 0000 0000#1635662796586365#-43.5#0.44178646691106466#1
3008 33B2 DDD9 0140 2018 0626#1635662796588245#-55.5#0.12885438618239387#1
3008 33B2 DDD9 0140 2018 0626#1635662796591205#-54.0#1.6382914814618648#1
0000 0022 2000 0000 0000 0000#1635662796592262#-43.5#0.6810874698212247#1
0000 0029 2000 0000 0000 0000#1635662796594400#-47.5#1.3192234775816514#1
0000 0021 2000 0000 0000 0000#1635662796595719#-44.0#0.36815538909255385#1
0000 0028 2000 0000 0000 0000#1635662796597013#-46.0#0.9572040116406401#1
0000 0023 2000 0000 0000 0000#1635662796598100#-47.5#6.025476534814799#1
0000 002C 2000 0000 0000 0000#1635662796599126#-50.0#4.289010282928253#1
0000 0025 2000 0000 0000 0000#1635662796600125#-45.0#0.3620194659410113#1
0000 002B 2000 0000 0000 0000#1635662796601319#-52.5#2.448233337465483#1
0000 0020 2000 0000 0000 0000#1635662796602370#-44.0#0.30679615757712825#1
0000 001F 2000 0000 0000 0000#1635662796603474#-48.5#0.9019807032767571#1
0000 002A 2000 0000 0000 0000#1635662796604507#-52.0#1.5155730184310134#1
0000 001E 2000 0000 0000 0000#1635662796605978#-49.0#0.9817477042468103#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796607161#-60.5#4.1417481272912315#1
0000 0025 2000 0000 0000 0000#1635662796611125#-45.5#0.3374757733348411#1
0000 0021 2000 0000 0000 0000#1635662796612134#-44.0#0.3129320807286708#1
0000 0024 2000 0000 0000 0000#1635662796613473#-46.0#0.006135923151542565#1
0000 001E 2000 0000 0000 0000#1635662796614835#-49.5#0.9572040116406401#1
0000 0026 2000 0000 0000 0000#1635662796616116#-44.0#0.36815538909255385#1
0000 0027 2000 0000 0000 0000#1635662796618683#-48.0#0.36815538909255385#1
0000 0023 2000 0000 0000 0000#1635662796620964#-47.5#5.982525072754001#1
0000 0029 2000 0000 0000 0000#1635662796622261#-48.0#1.2578642460662257#1
0000 002B 2000 0000 0000 0000#1635662796623811#-53.0#2.429825568010856#1
0000 0020 2000 0000 0000 0000#1635662796625133#-44.0#0.25770877236478773#1
0000 0022 2000 0000 0000 0000#1635662796626149#-43.5#0.5890486225480862#1
0000 001F 2000 0000 0000 0000#1635662796628106#-49.0#0.8344855486097889#1
0000 0028 2000 0000 0000 0000#1635662796630241#-46.0#0.8897088569736719#1
0000 002C 2000 0000 0000 0000#1635662796632029#-50.0#4.270602513473625#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796633366#-61.0#4.147884050442774#1
3008 33B2 DDD9 0140 2018 0626#1635662796635157#-55.0#0.07363107781851078#1
0000 002A 2000 0000 0000 0000#1635662796636417#-52.0#1.4726215563702154#1
3008 33B2 DDD9 0140 2018 0626#1635662796637985#-54.0#1.662835174068035#1
0000 0022 2000 0000 0000 0000#1635662796643185#-43.5#0.5522330836388308#1
0000 0023 2000 0000 0000 0000#1635662796645343#-47.0#5.9088939949354895#1
0000 0027 2000 0000 0000 0000#1635662796646393#-48.0#0.3129320807286708#1
0000 0025 2000 0000 0000 0000#1635662796647717#-45.5#0.23930100291016002#1
0000 0021 2000 0000 0000 0000#1635662796648963#-44.0#0.25770877236478773#1
0000 001E 2000 0000 0000 0000#1635662796650245#-49.5#0.8897088569736719#1
0000 0026 2000 0000 0000 0000#1635662796651287#-44.0#0.2945243112740431#1
0000 001F 2000 0000 0000 0000#1635662796652389#-49.0#0.7792622402459057#1
0000 0024 2000 0000 0000 0000#1635662796653458#-46.0#6.191146459906448#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796654569#-61.0#4.2031073588066565#1
0000 0020 2000 0000 0000 0000#1635662796655607#-44.0#0.1902136176978195#1
0000 0028 2000 0000 0000 0000#1635662796657286#-46.0#0.859029241215959#1
3008 33B2 DDD9 0140 2018 0626#1635662796658669#-55.0#0.06135923151542565#1
3008 33B2 DDD9 0140 2018 0626#1635662796659709#-53.5#1.6751070203711202#1
0000 002B 2000 0000 0000 0000#1635662796660775#-53.0#2.380738182798515#1
0000 0029 2000 0000 0000 0000#1635662796662069#-47.5#1.214912784005428#1
0000 002A 2000 0000 0000 0000#1635662796664135#-52.0#1.4480778637640452#1
0000 002C 2000 0000 0000 0000#1635662796665191#-50.5#4.239922897715912#1
0000 002A 2000 0000 0000 0000#1635662796669187#-52.0#1.4296700943094176#1
0000 001E 2000 0000 0000 0000#1635662796670285#-49.5#0.8467573949128739#1
0000 0028 2000 0000 0000 0000#1635662796672092#-46.5#0.8160777791551611#1
0000 0025 2000 0000 0000 0000#1635662796673658#-45.5#0.2270291566070749#1
0000 0021 2000 0000 0000 0000#1635662796674738#-44.0#0.2270291566070749#1
3008 33B2 DDD9 0140 2018 0626#1635662796675832#-54.5#0.01227184630308513#1
3008 33B2 DDD9 0140 2018 0626#1635662796676945#-53.5#1.7548740213411735#1
0000 0022 2000 0000 0000 0000#1635662796678274#-43.5#0.4970097752749477#1
0000 0027 2000 0000 0000 0000#1635662796679310#-48.0#0.25770877236478773#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796680379#-60.5#4.178563666200486#1
0000 001F 2000 0000 0000 0000#1635662796681757#-48.5#0.7485826244881929#1
0000 002C 2000 0000 0000 0000#1635662796682853#-50.5#4.215379205109742#1
0000 0024 2000 0000 0000 0000#1635662796685104#-46.0#6.154330920997192#1
0000 0026 2000 0000 0000 0000#1635662796686384#-44.0#0.28225246497095796#1
0000 002B 2000 0000 0000 0000#1635662796687679#-53.0#2.5157284921324514#1
0000 0020 2000 0000 0000 0000#1635662796690295#-44.0#0.14726215563702155#1
0000 0023 2000 0000 0000 0000#1635662796691996#-47.0#5.816855147662351#1
0000 0029 2000 0000 0000 0000#1635662796693688#-48.0#1.184233168247715#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796699104#-61.0#4.111068511533518#1
0000 0026 2000 0000 0000 0000#1635662796700984#-44.0#0.22089323345553233#1
3008 33B2 DDD9 0140 2018 0626#1635662796702035#-54.0#0.39269908169872414#1
0000 0025 2000 0000 0000 0000#1635662796703317#-45.5#0.14726215563702155#1
0000 0022 2000 0000 0000 0000#1635662796704347#-43.5#0.4663301595172349#1
0000 002A 2000 0000 0000 0000#1635662796705609#-52.0#1.3989904785517047#1
0000 002C 2000 0000 0000 0000#1635662796706602#-50.0#4.178563666200486#1
0000 001F 2000 0000 0000 0000#1635662796707719#-49.0#0.705631162427395#1
0000 0023 2000 0000 0000 0000#1635662796708852#-47.0#5.822991070813893#1
3008 33B2 DDD9 0140 2018 0626#1635662796709966#-53.5#1.7671458676442586#1
0000 0029 2000 0000 0000 0000#1635662796711279#-48.0#1.1474176293384597#1
0000 0024 2000 0000 0000 0000#1635662796712855#-46.0#6.092971689481767#1
0000 0028 2000 0000 0000 0000#1635662796714776#-46.5#0.7731263170943632#1
0000 001E 2000 0000 0000 0000#1635662796716229#-49.5#0.7915340865489908#1
0000 0021 2000 0000 0000 0000#1635662796717337#-44.5#0.14112623248547898#1
0000 002B 2000 0000 0000 0000#1635662796718827#-53.0#2.3930100291016#1
0000 0027 2000 0000 0000 0000#1635662796720327#-48.0#0.19634954084936207#1
0000 0020 2000 0000 0000 0000#1635662796721361#-44.0#0.1043106935762236#1
0000 0027 2000 0000 0000 0000#1635662796726432#-48.0#0.23316507975861744#1
0000 0028 2000 0000 0000 0000#1635662796727983#-46.5#0.7976700097005334#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796729064#-60.5#4.09266074207889#1
0000 001F 2000 0000 0000 0000#1635662796730622#-49.0#0.6442719309119693#1
0000 0021 2000 0000 0000 0000#1635662796731698#-44.5#0.14726215563702155#1
0000 0022 2000 0000 0000 0000#1635662796732756#-43.5#0.4295146206079795#1
3008 33B2 DDD9 0140 2018 0626#1635662796733858#-53.0#1.6873788666742053#1
0000 0023 2000 0000 0000 0000#1635662796735159#-47.0#5.7616318392984684#1
