方形标签叠放实验， 拟合出错误顺序
speed   : 2
epc_type: 0
epc     : 0001 - 0007
order   : 0001 - 0007
E200 001B 2014 0164 1580 8A56#1624777732796844#-67.5#5.2339424482658075#1
E200 001B 2014 0200 1580 ACEC#1624777732798001#-66.0#4.853515212870168#1
E200 001B 2014 0195 1580 B13D#1624777732799127#-65.5#5.0682725231741586#1
E200 001B 2014 0200 1580 ACEC#1624777733063493#-67.0#5.368932757599744#1
0000 0003 0000 0000 0000 0000#1624777733065191#-57.5#6.043884304269426#1
0000 0001 0000 0000 0000 0000#1624777733067692#-53.0#0.05522330836388308#1
0000 0006 0000 0000 0000 0000#1624777733068759#-48.0#6.270913460876501#1
0000 0005 0000 0000 0000 0000#1624777733069830#-51.0#1.6014759425526093#1
E200 001B 2014 0164 1580 8A56#1624777733071479#-66.0#6.154330920997192#1
0000 0007 0000 0000 0000 0000#1624777733072578#-39.0#4.387185053352934#1
0000 0002 0000 0000 0000 0000#1624777733073693#-49.0#5.706408530934585#1
E200 001B 2014 0195 1580 B13D#1624777733076487#-64.0#5.792311455056181#1
0000 0004 0000 0000 0000 0000#1624777733078414#-55.0#1.2333205534600555#1
0000 0003 0000 0000 0000 0000#1624777733084759#-57.0#6.0991076126333095#1
E200 001B 2014 0164 1580 8A56#1624777733086253#-66.0#6.068427996875596#1
0000 0001 0000 0000 0000 0000#1624777733087381#-52.5#0.0#1
0000 0007 0000 0000 0000 0000#1624777733088452#-39.5#4.368777283898306#1
0000 0006 0000 0000 0000 0000#1624777733089963#-48.0#6.270913460876501#1
E200 001B 2014 0195 1580 B13D#1624777733091145#-65.0#5.872078456026235#1
0000 0004 0000 0000 0000 0000#1624777733092441#-54.5#1.2517283229146832#1
0000 0005 0000 0000 0000 0000#1624777733093797#-51.0#1.5830681730979816#1
0000 0002 0000 0000 0000 0000#1624777733094883#-49.0#5.681864838328415#1
E200 001B 2014 0200 1580 ACEC#1624777733096198#-66.0#5.66959299202533#1
E200 001B 2014 0195 1580 B13D#1624777733361145#-63.0#5.301437602932776#1
0000 0004 0000 0000 0000 0000#1624777733362245#-55.5#0.7976700097005334#1
0000 0007 0000 0000 0000 0000#1624777733366027#-40.0#4.080388895775806#1
0000 0005 0000 0000 0000 0000#1624777733367068#-50.0#1.2578642460662257#1
0000 0003 0000 0000 0000 0000#1624777733368894#-56.0#5.71868037723767#1
E200 001B 2014 0164 1580 8A56#1624777733370745#-65.5#5.47937937432751#1
0000 0006 0000 0000 0000 0000#1624777733372338#-46.5#5.896622148632405#1
0000 0002 0000 0000 0000 0000#1624777733374209#-48.5#5.356660911296659#1
E200 001B 2014 0200 1580 ACEC#1624777733375330#-65.5#5.006913291658733#1
0000 0001 0000 0000 0000 0000#1624777733376954#-51.5#5.945709533844745#1
0000 0001 0000 0000 0000 0000#1624777733389078#-51.5#5.559146375297564#1
0000 0005 0000 0000 0000 0000#1624777733391145#-50.0#0.8897088569736719#1
0000 0002 0000 0000 0000 0000#1624777733392204#-47.5#5.031456984264903#1
E200 001B 2014 0200 1580 ACEC#1624777733393577#-66.0#4.583534594202296#1
0000 0003 0000 0000 0000 0000#1624777733397228#-55.5#5.350524988145116#1
0000 0007 0000 0000 0000 0000#1624777733398300#-40.5#3.792000507653305#1
0000 0004 0000 0000 0000 0000#1624777733399371#-54.5#0.4111068511533518#1
E200 001B 2014 0164 1580 8A56#1624777733401149#-66.0#5.1725832167503825#1
0000 0006 0000 0000 0000 0000#1624777733402216#-47.0#5.485515297479052#1
E200 001B 2014 0195 1580 B13D#1624777733404025#-64.5#4.884194828627882#1
E200 001B 2014 0195 1580 B13D#1624777733668611#-64.5#6.043884304269426#1
0000 0002 0000 0000 0000 0000#1624777733671520#-49.0#5.767767762450011#1
0000 0004 0000 0000 0000 0000#1624777733672676#-56.0#1.4910293258248433#1
0000 0005 0000 0000 0000 0000#1624777733673748#-50.5#1.7671458676442586#1
E200 001B 2014 0164 1580 8A56#1624777733675103#-67.5#0.06135923151542565#1
0000 0003 0000 0000 0000 0000#1624777733676203#-58.0#6.2463697682703305#1
0000 0006 0000 0000 0000 0000#1624777733679190#-47.5#0.2086213871524472#1
0000 0007 0000 0000 0000 0000#1624777733680279#-40.0#4.540583132141498#1
0000 0001 0000 0000 0000 0000#1624777733681751#-52.5#0.17794177139473438#1
4155 4F30 3030 3030 3131 3430#1624777733683931#-62.0#0.4540583132141498#1
E200 001B 2014 0200 1580 ACEC#1624777733686730#-67.0#5.8475347634200645#1
0000 0007 0000 0000 0000 0000#1624777733692369#-40.0#4.558990901596125#1
E200 001B 2014 0200 1580 ACEC#1624777733693957#-66.5#5.712544454086128#1
4155 4F30 3030 3030 3131 3430#1624777733695264#-61.5#0.4540583132141498#1
0000 0001 0000 0000 0000 0000#1624777733696547#-53.0#0.16566992509164924#1
0000 0002 0000 0000 0000 0000#1624777733698388#-49.0#5.798447378207723#1
E200 001B 2014 0195 1580 B13D#1624777733701193#-64.5#5.743224069843841#1
0000 0005 0000 0000 0000 0000#1624777733702731#-50.5#1.761009944492716#1
0000 0006 0000 0000 0000 0000#1624777733703769#-47.5#0.21475731030398976#1
E200 001B 2014 0164 1580 8A56#1624777733705847#-66.5#0.1718058482431918#1
0000 0003 0000 0000 0000 0000#1624777733706890#-57.5#6.191146459906448#1
0000 0004 0000 0000 0000 0000#1624777733708858#-56.0#1.4358060174609601#1
0000 0004 0000 0000 0000 0000#1624777733975374#-57.0#1.0983302441261191#1
0000 0002 0000 0000 0000 0000#1624777733977569#-50.0#5.577554144752192#1
0000 0007 0000 0000 0000 0000#1624777733978888#-39.0#4.430136515413731#1
E200 001B 2014 0200 1580 ACEC#1624777733980501#-65.0#5.160311370447297#1
0000 0005 0000 0000 0000 0000#1624777733982854#-51.0#1.5830681730979816#1
0000 0006 0000 0000 0000 0000#1624777733983935#-47.5#6.191146459906448#1
0000 0001 0000 0000 0000 0000#1624777733985035#-51.5#6.025476534814799#1
0000 0003 0000 0000 0000 0000#1624777733986466#-57.0#5.8045833013592665#1
E200 001B 2014 0195 1580 B13D#1624777733999624#-64.5#5.098952138931871#1
E200 001B 2014 0164 1580 8A56#1624777734002645#-65.5#5.00077736850719#1
0000 0004 0000 0000 0000 0000#1624777734008137#-57.0#0.7547185476397354#1
0000 0007 0000 0000 0000 0000#1624777734009208#-39.0#4.190835512503572#1
0000 0005 0000 0000 0000 0000#1624777734012400#-50.5#1.325359400733194#1
0000 0003 0000 0000 0000 0000#1624777734013901#-58.0#5.595961914206819#1
0000 0001 0000 0000 0000 0000#1624777734014986#-51.0#5.66959299202533#1
0000 0002 0000 0000 0000 0000#1624777734016030#-50.0#5.283029833478148#1
E200 001B 2014 0195 1580 B13D#1624777734017636#-64.5#4.9394181369917645#1
0000 0006 0000 0000 0000 0000#1624777734018718#-46.5#5.822991070813893#1
E200 001B 2014 0164 1580 8A56#1624777734022460#-67.0#5.111223985234957#1
0000 0003 0000 0000 0000 0000#1624777734284715#-64.0#0.5031456984264903#1
0000 0004 0000 0000 0000 0000#1624777734286954#-54.5#2.2212041808584084#1
E200 001B 2014 0195 1580 B13D#1624777734288603#-65.5#5.8659425328746915#1
0000 0005 0000 0000 0000 0000#1624777734289979#-49.0#2.6323110320117604#1
0000 0002 0000 0000 0000 0000#1624777734291053#-55.0#5.602097837358362#1
0000 0007 0000 0000 0000 0000#1624777734294554#-37.5#5.197126909356553#1
0000 0006 0000 0000 0000 0000#1624777734295591#-45.0#0.7669903939428205#1
E200 001B 2014 0164 1580 8A56#1624777734296703#-66.0#5.890486225480862#1
E200 001B 2014 0200 1580 ACEC#1624777734297774#-66.0#5.473243451175968#1
0000 0001 0000 0000 0000 0000#1624777734302045#-63.5#2.988194574801229#1
4155 4F30 3030 3030 3131 3430#1624777734303110#-62.0#0.21475731030398976#1
0000 0006 0000 0000 0000 0000#1624777734306404#-45.0#0.7915340865489908#1
0000 0001 0000 0000 0000 0000#1624777734307760#-61.5#2.9022916506796332#1
E200 001B 2014 0164 1580 8A56#1624777734309083#-65.5#6.007068765360171#1
0000 0007 0000 0000 0000 0000#1624777734310210#-37.0#5.252350217720435#1
E200 001B 2014 0195 1580 B13D#1624777734313268#-64.5#5.663457068873787#1
E200 001B 2014 0200 1580 ACEC#1624777734314344#-65.5#5.448699758569798#1
0000 0004 0000 0000 0000 0000#1624777734316395#-54.0#2.2948352586769194#1
0000 0005 0000 0000 0000 0000#1624777734317448#-48.5#2.6875343403756435#1
0000 0002 0000 0000 0000 0000#1624777734318537#-58.5#5.387340527054372#1
4155 4F30 3030 3030 3131 3430#1624777734320810#-61.0#0.07976700097005335#1
0000 0003 0000 0000 0000 0000#1624777734323480#-64.5#0.6872233929727672#1
E200 001B 2014 0200 1580 ACEC#1624777734588904#-65.0#4.9394181369917645#1
0000 0007 0000 0000 0000 0000#1624777734590459#-36.5#5.5100589900852235#1
0000 0004 0000 0000 0000 0000#1624777734592715#-50.0#2.4605051837685683#1
E200 001B 2014 0164 1580 8A56#1624777734594366#-66.0#5.270757987175063#1
0000 0005 0000 0000 0000 0000#1624777734595628#-47.5#2.8838838812250054#1
0000 0003 0000 0000 0000 0000#1624777734596964#-60.0#1.7548740213411735#1
0000 0006 0000 0000 0000 0000#1624777734608196#-43.0#0.6135923151542565#1
E200 001B 2014 0195 1580 B13D#1624777734610690#-65.0#4.638757902566179#1
0000 0001 0000 0000 0000 0000#1624777734613010#-63.0#1.9880391010997909#1
0000 0004 0000 0000 0000 0000#1624777734616836#-49.5#2.0800779483729293#1
E200 001B 2014 0164 1580 8A56#1624777734618901#-65.5#4.663301595172349#1
0000 0003 0000 0000 0000 0000#1624777734620259#-60.0#1.2578642460662257#1
0000 0007 0000 0000 0000 0000#1624777734622083#-36.5#5.258486140871978#1
0000 0006 0000 0000 0000 0000#1624777734623181#-43.0#0.6442719309119693#1
0000 0005 0000 0000 0000 0000#1624777734625260#-47.5#2.552544031041707#1
E200 001B 2014 0195 1580 B13D#1624777734626598#-64.5#4.767612288748572#1
0000 0001 0000 0000 0000 0000#1624777734627658#-63.5#2.018718716857504#1
E200 001B 2014 0200 1580 ACEC#1624777734629728#-66.5#4.669437518323892#1
E200 001B 2014 0200 1580 ACEC#1624777734898187#-66.5#5.66959299202533#1
0000 0006 0000 0000 0000 0000#1624777734899496#-42.0#2.086213871524472#1
0000 0004 0000 0000 0000 0000#1624777734901546#-47.0#3.5956509668039427#1
0000 0002 0000 0000 0000 0000#1624777734904190#-63.5#1.945087639038993#1
0000 0003 0000 0000 0000 0000#1624777734907593#-55.5#3.08636934522591#1
0000 0005 0000 0000 0000 0000#1624777734908690#-47.0#4.166291819897402#1
0000 0007 0000 0000 0000 0000#1624777734910061#-34.5#0.3190680038802134#1
4155 4F30 3030 3030 3131 3430#1624777734911126#-61.5#0.4970097752749477#1
E200 001B 2014 0195 1580 B13D#1624777734913526#-65.5#5.859806609723149#1
E200 001B 2014 0164 1580 8A56#1624777734914635#-67.0#6.074563920027139#1
0000 0004 0000 0000 0000 0000#1624777734918130#-47.0#3.5956509668039427#1
0000 0002 0000 0000 0000 0000#1624777734919446#-63.5#1.9144080232812801#1
0000 0007 0000 0000 0000 0000#1624777734920529#-34.5#0.3313398501832985#1
0000 0003 0000 0000 0000 0000#1624777734922043#-55.5#3.0925052683774528#1
0000 0006 0000 0000 0000 0000#1624777734923097#-42.0#2.141437179888355#1
E200 001B 2014 0164 1580 8A56#1624777734924406#-67.0#5.884350302329319#1
0000 0005 0000 0000 0000 0000#1624777734926226#-47.0#4.178563666200486#1
E200 001B 2014 0200 1580 ACEC#1624777734928494#-67.0#5.6573211457222445#1
4155 4F30 3030 3030 3131 3430#1624777734929804#-61.5#0.4295146206079795#1
E200 001B 2014 0195 1580 B13D#1624777734932320#-65.5#5.853670686571607#1
0000 0006 0000 0000 0000 0000#1624777735199685#-40.5#2.313243028131547#1
0000 0005 0000 0000 0000 0000#1624777735201933#-46.0#4.276738436625168#1
0000 0003 0000 0000 0000 0000#1624777735203648#-53.5#3.1784081924990484#1
E200 001B 2014 0195 1580 B13D#1624777735205070#-65.5#5.3627968344482015#1
0000 0004 0000 0000 0000 0000#1624777735207090#-45.5#3.693825737228624#1
0000 0007 0000 0000 0000 0000#1624777735216353#-34.0#0.2270291566070749#1
0000 0002 0000 0000 0000 0000#1624777735219036#-59.0#1.7794177139473437#1
E200 001B 2014 0164 1580 8A56#1624777735220099#-66.0#5.190990986205009#1
E200 001B 2014 0200 1580 ACEC#1624777735221457#-65.0#4.963961829597935#1
0000 0007 0000 0000 0000 0000#1624777735227372#-34.0#0.23930100291016002#1
0000 0002 0000 0000 0000 0000#1624777735228728#-59.0#2.000310947402876#1
E200 001B 2014 0195 1580 B13D#1624777735230582#-66.0#4.957825906446392#1
0000 0004 0000 0000 0000 0000#1624777735232605#-45.5#3.380893656499953#1
0000 0003 0000 0000 0000 0000#1624777735234191#-52.5#2.767301341345697#1
E200 001B 2014 0164 1580 8A56#1624777735235297#-66.5#5.111223985234957#1
0000 0005 0000 0000 0000 0000#1624777735238057#-47.0#3.9392626632903265#1
0000 0006 0000 0000 0000 0000#1624777735242315#-39.0#2.012582793705961#1
E200 001B 2014 0200 1580 ACEC#1624777735243560#-67.0#4.76147636559703#1
0000 0004 0000 0000 0000 0000#1624777735506408#-44.0#4.381049130201391#1
E200 001B 2014 0164 1580 8A56#1624777735509113#-68.5#5.798447378207723#1
0000 0007 0000 0000 0000 0000#1624777735510709#-33.0#0.9940195505498954#1
0000 0005 0000 0000 0000 0000#1624777735511792#-46.0#4.902602598082509#1
4155 4F30 3030 3030 3131 3430#1624777735512860#-62.5#0.1718058482431918#1
0000 0003 0000 0000 0000 0000#1624777735514443#-51.5#3.834951969714103#1
0000 0006 0000 0000 0000 0000#1624777735515782#-38.5#2.9084275738311756#1
0000 0002 0000 0000 0000 0000#1624777735516874#-57.5#2.9759227284981438#1
E200 001B 2014 0195 1580 B13D#1624777735519592#-65.5#5.64504929941916#1
E200 001B 2014 0200 1580 ACEC#1624777735523202#-66.5#5.418020142812084#1
0000 0003 0000 0000 0000 0000#1624777735527781#-51.5#3.834951969714103#1
0000 0004 0000 0000 0000 0000#1624777735530705#-44.0#4.399456899656019#1
E200 001B 2014 0195 1580 B13D#1624777735532643#-65.5#5.540738605842936#1
4155 4F30 3030 3030 3131 3430#1624777735533696#-61.5#0.14726215563702155#1
E200 001B 2014 0200 1580 ACEC#1624777735534755#-67.5#5.47937937432751#1
0000 0007 0000 0000 0000 0000#1624777735535825#-33.0#1.0185632431560658#1
0000 0005 0000 0000 0000 0000#1624777735536894#-46.0#4.908738521234052#1
0000 0006 0000 0000 0000 0000#1624777735538348#-38.5#2.9513790358919736#1
0000 0002 0000 0000 0000 0000#1624777735539438#-57.0#3.1354567304382504#1
E200 001B 2014 0164 1580 8A56#1624777735541375#-65.0#5.546874528994478#1
0000 0007 0000 0000 0000 0000#1624777735803504#-33.0#0.9203884727313847#1
0000 0003 0000 0000 0000 0000#1624777735806209#-50.5#3.9576704327449543#1
E200 001B 2014 0200 1580 ACEC#1624777735807977#-66.5#4.865787059173254#1
0000 0006 0000 0000 0000 0000#1624777735809030#-36.5#2.8654761117703775#1
0000 0005 0000 0000 0000 0000#1624777735810385#-46.0#4.914874444385594#1
0000 0002 0000 0000 0000 0000#1624777735811487#-56.5#3.1661363461959633#1
0000 0001 0000 0000 0000 0000#1624777735814855#-63.5#2.9575149590435164#1
0000 0004 0000 0000 0000 0000#1624777735815936#-43.0#4.4976316700806995#1
E200 001B 2014 0195 1580 B13D#1624777735817443#-66.0#5.062136600022616#1
E200 001B 2014 0164 1580 8A56#1624777735818577#-67.0#5.283029833478148#1
E200 001B 2014 0200 1580 ACEC#1624777735829684#-67.0#4.657165672020807#1
0000 0003 0000 0000 0000 0000#1624777735831437#-50.5#3.6570101983193686#1
0000 0006 0000 0000 0000 0000#1624777735832492#-36.0#2.5402721847386216#1
0000 0002 0000 0000 0000 0000#1624777735835710#-56.0#2.834796496012665#1
0000 0005 0000 0000 0000 0000#1624777735836751#-46.0#4.540583132141498#1
0000 0007 0000 0000 0000 0000#1624777735837790#-34.0#0.6442719309119693#1
0000 0004 0000 0000 0000 0000#1624777735839574#-43.0#4.184699589352029#1
E200 001B 2014 0164 1580 8A56#1624777735841069#-65.0#4.890330751779424#1
0000 0001 0000 0000 0000 0000#1624777735843350#-64.0#2.4727770300716534#1
0000 0007 0000 0000 0000 0000#1624777736106637#-33.0#1.4603497100671303#1
0000 0006 0000 0000 0000 0000#1624777736109290#-35.5#3.650874275167826#1
0000 0003 0000 0000 0000 0000#1624777736112250#-48.0#5.013049214810275#1
0000 0004 0000 0000 0000 0000#1624777736113885#-41.5#5.418020142812084#1
0000 0002 0000 0000 0000 0000#1624777736115485#-54.5#4.3074180523828804#1
0000 0005 0000 0000 0000 0000#1624777736116483#-46.5#5.8659425328746915#1
0000 0001 0000 0000 0000 0000#1624777736117669#-64.0#3.9699422790480394#1
4155 4F30 3030 3030 3131 3430#1624777736119009#-62.0#0.42337869745643697#1
E200 001B 2014 0164 1580 8A56#1624777736120488#-67.5#5.927301764390117#1
E200 001B 2014 0200 1580 ACEC#1624777736121619#-67.5#5.448699758569798#1
0000 0007 0000 0000 0000 0000#1624777736125081#-33.0#1.4603497100671303#1
0000 0004 0000 0000 0000 0000#1624777736126121#-41.5#5.442563835418255#1
0000 0002 0000 0000 0000 0000#1624777736127196#-54.5#4.344233591292136#1
4155 4F30 3030 3030 3131 3430#1624777736129032#-61.5#0.4479223900626072#1
0000 0005 0000 0000 0000 0000#1624777736132196#-46.5#5.872078456026235#1
0000 0003 0000 0000 0000 0000#1624777736133751#-47.5#5.049864753719531#1
E200 001B 2014 0164 1580 8A56#1624777736135331#-65.0#0.20248546400090464#1
E200 001B 2014 0195 1580 B13D#1624777736136452#-64.5#5.724816300389213#1
0000 0006 0000 0000 0000 0000#1624777736138235#-35.5#3.663146121470911#1
E200 001B 2014 0200 1580 ACEC#1624777736139579#-65.5#5.651185222570702#1
0000 0001 0000 0000 0000 0000#1624777736141790#-62.0#3.8840393549264434#1
0000 0005 0000 0000 0000 0000#1624777736405921#-48.0#5.6941366846315#1
0000 0001 0000 0000 0000 0000#1624777736408346#-63.5#3.9638063558964967#1
0000 0006 0000 0000 0000 0000#1624777736409430#-34.5#3.393165502803038#1
0000 0007 0000 0000 0000 0000#1624777736411013#-33.0#1.141281706186917#1
E200 001B 2014 0200 1580 ACEC#1624777736412854#-66.5#5.129631754689584#1
E200 001B 2014 0164 1580 8A56#1624777736415033#-67.5#5.522330836388308#1
0000 0002 0000 0000 0000 0000#1624777736417335#-54.0#4.485359823777615#1
0000 0004 0000 0000 0000 0000#1624777736420384#-40.5#5.399612373357457#1
0000 0003 0000 0000 0000 0000#1624777736422551#-45.5#5.098952138931871#1
E200 001B 2014 0195 1580 B13D#1624777736424267#-65.0#5.332117218690489#1
0000 0004 0000 0000 0000 0000#1624777736427956#-40.5#5.387340527054372#1
0000 0002 0000 0000 0000 0000#1624777736429885#-53.5#4.509903516383785#1
E200 001B 2014 0200 1580 ACEC#1624777736430969#-67.0#5.074408446325701#1
0000 0007 0000 0000 0000 0000#1624777736432001#-33.5#1.1658253987930873#1
0000 0005 0000 0000 0000 0000#1624777736433626#-48.0#5.743224069843841#1
0000 0003 0000 0000 0000 0000#1624777736434740#-45.5#5.129631754689584#1
E200 001B 2014 0195 1580 B13D#1624777736436406#-65.5#5.252350217720435#1
0000 0006 0000 0000 0000 0000#1624777736437442#-34.5#3.399301425954581#1
E200 001B 2014 0164 1580 8A56#1624777736438797#-66.0#5.50392306693368#1
0000 0001 0000 0000 0000 0000#1624777736448169#-63.0#3.736777199289422#1
0000 0003 0000 0000 0000 0000#1624777736713342#-43.5#5.620505606812989#1
0000 0001 0000 0000 0000 0000#1624777736714386#-61.5#4.792155981354743#1
0000 0006 0000 0000 0000 0000#1624777736716807#-34.0#3.5588354278946874#1
0000 0002 0000 0000 0000 0000#1624777736718663#-52.0#5.141903600992669#1
E200 001B 2014 0164 1580 8A56#1624777736719800#-65.5#5.773903685601553#1
E200 001B 2014 0200 1580 ACEC#1624777736720916#-66.5#5.332117218690489#1
0000 0005 0000 0000 0000 0000#1624777736724386#-50.5#0.01227184630308513#1
0000 0007 0000 0000 0000 0000#1624777736725698#-33.0#1.1351457830353744#1
E200 001B 2014 0195 1580 B13D#1624777736727434#-66.0#5.626641529964532#1
0000 0004 0000 0000 0000 0000#1624777736730485#-39.5#5.835262917116979#1
0000 0007 0000 0000 0000 0000#1624777736738219#-33.5#1.1228739367322893#1
0000 0005 0000 0000 0000 0000#1624777736740173#-50.5#0.1043106935762236#1
0000 0002 0000 0000 0000 0000#1624777736741273#-52.0#5.178719139901925#1
0000 0004 0000 0000 0000 0000#1624777736742852#-39.0#5.835262917116979#1
E200 001B 2014 0195 1580 B13D#1624777736744191#-65.5#5.577554144752192#1
0000 0003 0000 0000 0000 0000#1624777736745463#-43.5#5.651185222570702#1
0000 0006 0000 0000 0000 0000#1624777736746817#-34.0#3.5465635815916023#1
E200 001B 2014 0164 1580 8A56#1624777736748213#-67.5#5.902758071783947#1
E200 001B 2014 0200 1580 ACEC#1624777736750551#-66.5#5.338253141842031#1
0000 0001 0000 0000 0000 0000#1624777736751895#-61.0#4.859651136021712#1
0000 0004 0000 0000 0000 0000#1624777737017079#-39.5#5.632777453116074#1
0000 0006 0000 0000 0000 0000#1624777737020202#-35.0#3.0250101137104846#1
0000 0005 0000 0000 0000 0000#1624777737021602#-53.5#0.14112623248547898#1
0000 0001 0000 0000 0000 0000#1624777737022644#-59.5#5.019185137961818#1
0000 0003 0000 0000 0000 0000#1624777737024010#-43.0#5.559146375297564#1
0000 0002 0000 0000 0000 0000#1624777737025111#-51.0#5.227806525114265#1
0000 0007 0000 0000 0000 0000#1624777737026709#-34.0#0.607456392002714#1
E200 001B 2014 0164 1580 8A56#1624777737032469#-66.5#5.393476450205914#1
0000 0007 0000 0000 0000 0000#1624777737038964#-34.0#0.5890486225480862#1
E200 001B 2014 0200 1580 ACEC#1624777737041166#-67.5#4.884194828627882#1
0000 0004 0000 0000 0000 0000#1624777737043098#-40.0#5.620505606812989#1
0000 0003 0000 0000 0000 0000#1624777737045521#-42.5#5.577554144752192#1
0000 0002 0000 0000 0000 0000#1624777737046867#-51.0#5.252350217720435#1
0000 0006 0000 0000 0000 0000#1624777737047908#-34.5#3.0127382674073995#1
0000 0005 0000 0000 0000 0000#1624777737049250#-53.5#0.19634954084936207#1
0000 0001 0000 0000 0000 0000#1624777737050946#-59.5#5.0682725231741586#1
E200 001B 2014 0164 1580 8A56#1624777737052328#-65.5#5.43029198911517#1
E200 001B 2014 0200 1580 ACEC#1624777737315089#-66.5#5.822991070813893#1
0000 0007 0000 0000 0000 0000#1624777737316401#-33.0#0.9326603190344698#1
0000 0004 0000 0000 0000 0000#1624777737318025#-40.0#6.1850105367549055#1
0000 0006 0000 0000 0000 0000#1624777737319107#-35.0#3.3318062712876126#1
0000 0005 0000 0000 0000 0000#1624777737321431#-49.0#1.0676506283684062#1
0000 0001 0000 0000 0000 0000#1624777737322554#-58.0#5.93343768754166#1
4155 4F30 3030 3030 3131 3430#1624777737325061#-62.0#0.5522330836388308#1
0000 0003 0000 0000 0000 0000#1624777737326133#-41.5#6.2034183062095325#1
0000 0002 0000 0000 0000 0000#1624777737328844#-50.0#6.025476534814799#1
E200 001B 2014 0195 1580 B13D#1624777737331266#-65.5#5.829126993965437#1
E200 001B 2014 0164 1580 8A56#1624777737336172#-67.0#6.17273869045182#1
0000 0006 0000 0000 0000 0000#1624777737341543#-35.0#3.3318062712876126#1
0000 0001 0000 0000 0000 0000#1624777737342586#-57.5#5.988660995905543#1
4155 4F30 3030 3030 3131 3430#1624777737344706#-61.5#0.5706408530934585#1
0000 0004 0000 0000 0000 0000#1624777737346254#-40.0#6.17273869045182#1
E200 001B 2014 0164 1580 8A56#1624777737347309#-67.5#6.068427996875596#1
E200 001B 2014 0200 1580 ACEC#1624777737348398#-66.5#5.577554144752192#1
0000 0002 0000 0000 0000 0000#1624777737349953#-50.0#6.007068765360171#1
0000 0007 0000 0000 0000 0000#1624777737351024#-33.0#0.9019807032767571#1
0000 0003 0000 0000 0000 0000#1624777737352335#-42.0#6.234097921967246#1
0000 0005 0000 0000 0000 0000#1624777737353833#-48.5#0.9878836273983529#1
E200 001B 2014 0195 1580 B13D#1624777737356371#-65.5#5.9088939949354895#1
0000 0002 0000 0000 0000 0000#1624777737620613#-50.0#5.859806609723149#1
0000 0001 0000 0000 0000 0000#1624777737623167#-57.5#5.872078456026235#1
0000 0003 0000 0000 0000 0000#1624777737626684#-41.0#5.896622148632405#1
0000 0006 0000 0000 0000 0000#1624777737628008#-35.5#2.724349879284899#1
0000 0004 0000 0000 0000 0000#1624777737630829#-41.0#5.724816300389213#1
E200 001B 2014 0195 1580 B13D#1624777737632481#-65.0#5.344389064993574#1
0000 0007 0000 0000 0000 0000#1624777737633867#-33.5#0.47860200582032003#1
E200 001B 2014 0200 1580 ACEC#1624777737635585#-65.5#5.123495831538041#1
0000 0005 0000 0000 0000 0000#1624777737638468#-48.5#0.7976700097005334#1
E200 001B 2014 0164 1580 8A56#1624777737640852#-67.0#5.583690067903734#1
0000 0007 0000 0000 0000 0000#1624777737645603#-34.0#0.4908738521234052#1
E200 001B 2014 0200 1580 ACEC#1624777737646663#-65.5#5.227806525114265#1
0000 0002 0000 0000 0000 0000#1624777737647733#-50.0#5.902758071783947#1
0000 0005 0000 0000 0000 0000#1624777737649071#-49.0#0.7669903939428205#1
0000 0006 0000 0000 0000 0000#1624777737651151#-35.5#2.6875343403756435#1
0000 0004 0000 0000 0000 0000#1624777737652959#-41.0#5.712544454086128#1
0000 0003 0000 0000 0000 0000#1624777737655196#-41.5#5.896622148632405#1
E200 001B 2014 0164 1580 8A56#1624777737656509#-65.5#5.583690067903734#1
0000 0001 0000 0000 0000 0000#1624777737659472#-57.5#5.896622148632405#1
E200 001B 2014 0195 1580 B13D#1624777737663844#-65.0#5.307573526084319#1
0000 0004 0000 0000 0000 0000#1624777737931150#-40.5#5.675728915176872#1
0000 0007 0000 0000 0000 0000#1624777737932465#-35.0#0.5154175447295755#1
0000 0003 0000 0000 0000 0000#1624777737934021#-40.5#5.902758071783947#1
4155 4F30 3030 3030 3131 3430#1624777737935559#-62.0#0.16566992509164924#1
E200 001B 2014 0195 1580 B13D#1624777737936626#-65.0#5.473243451175968#1
0000 0005 0000 0000 0000 0000#1624777737937949#-46.0#0.8713010875190442#1
0000 0006 0000 0000 0000 0000#1624777737939031#-36.5#2.6998061866787286#1
0000 0001 0000 0000 0000 0000#1624777737940130#-57.0#6.1420590746941075#1
0000 0002 0000 0000 0000 0000#1624777737941202#-49.0#6.074563920027139#1
E200 001B 2014 0164 1580 8A56#1624777737948238#-67.0#5.798447378207723#1
E200 001B 2014 0200 1580 ACEC#1624777737950624#-66.5#5.313709449235861#1
0000 0006 0000 0000 0000 0000#1624777737954304#-36.5#2.6998061866787286#1
0000 0001 0000 0000 0000 0000#1624777737955376#-57.0#6.12365130523948#1
E200 001B 2014 0195 1580 B13D#1624777737957482#-64.5#5.45483568172134#1
E200 001B 2014 0164 1580 8A56#1624777737958616#-66.0#5.767767762450011#1
0000 0004 0000 0000 0000 0000#1624777737962008#-40.5#5.6573211457222445#1
E200 001B 2014 0200 1580 ACEC#1624777737963566#-66.0#5.246214294568893#1
0000 0002 0000 0000 0000 0000#1624777737964638#-49.0#6.043884304269426#1
0000 0007 0000 0000 0000 0000#1624777737965725#-35.5#0.48473792897186263#1
4155 4F30 3030 3030 3131 3430#1624777737966806#-62.0#0.15339807878856412#1
