FFFF FFFF FFFF FFFF FFFF FFFF#1626597746278805#-68.0#0.018407769454627694#9
0000 0031 2000 0000 0000 0000#1626597752972271#-50.5#5.822991070813893#9
0000 0037 2000 0000 0000 0000#1626597752973337#-37.5#1.9205439464328227#9
0000 003B 2000 0000 0000 0000#1626597752982452#-34.0#3.902447124381071#9
0000 003A 2000 0000 0000 0000#1626597752983571#-27.5#2.6139032625571326#9
0000 0037 2000 0000 0000 0000#1626597752986700#-37.5#1.9205439464328227#9
0000 0033 2000 0000 0000 0000#1626597752988018#-49.5#0.6258641614573416#9
0000 0038 2000 0000 0000 0000#1626597752989056#-35.5#2.1966604882522383#9
0000 0039 2000 0000 0000 0000#1626597752990365#-33.0#2.399145952253143#9
0000 0030 2000 0000 0000 0000#1626597752991435#-45.5#4.454680208019902#9
0000 0036 2000 0000 0000 0000#1626597752992529#-41.0#1.5585244804918115#9
0000 002E 2000 0000 0000 0000#1626597752993599#-48.5#3.9147189706841563#9
0000 002F 2000 0000 0000 0000#1626597752994691#-45.0#4.2092432819582#9
0000 0034 2000 0000 0000 0000#1626597752995736#-44.0#1.1351457830353744#9
0000 0035 2000 0000 0000 0000#1626597752996801#-41.0#1.337631247036279#9
0000 002D 2000 0000 0000 0000#1626597752998131#-56.0#3.816544200259475#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626597753000016#-68.5#5.2768939103266055#9
0000 0032 2000 0000 0000 0000#1626597753001179#-50.5#6.062292073724054#9
0000 0031 2000 0000 0000 0000#1626597753002486#-50.5#5.595961914206819#9
0000 0036 2000 0000 0000 0000#1626597753267466#-44.5#0.9081166264282996#9
0000 0038 2000 0000 0000 0000#1626597753269030#-38.0#1.7855536370988863#9
0000 0034 2000 0000 0000 0000#1626597753270106#-47.0#0.04908738521234052#9
0000 002D 2000 0000 0000 0000#1626597753271145#-65.0#2.055534255766759#9
0000 003A 2000 0000 0000 0000#1626597753274527#-29.0#2.1659808724945253#9
0000 0037 2000 0000 0000 0000#1626597753277047#-41.0#1.3621749396424494#9
0000 0032 2000 0000 0000 0000#1626597753278379#-43.5#4.147884050442774#9
0000 0031 2000 0000 0000 0000#1626597753279503#-43.0#3.77972866135022#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626597753280537#-68.0#5.5714182216006485#9
0000 0039 2000 0000 0000 0000#1626597753281604#-35.0#1.9634954084936207#9
0000 0030 2000 0000 0000 0000#1626597753283162#-49.0#3.6079228131070282#9
0000 003B 2000 0000 0000 0000#1626597753284185#-35.0#3.509748042682347#9
0000 0035 2000 0000 0000 0000#1626597753285234#-44.5#0.5276893910326605#9
0000 0033 2000 0000 0000 0000#1626597753287092#-46.5#4.97623367590102#9
0000 002E 2000 0000 0000 0000#1626597753288146#-60.5#2.466641106920111#9
0000 002F 2000 0000 0000 0000#1626597753291134#-53.5#3.3072625786814425#9
0000 0035 2000 0000 0000 0000#1626597753295718#-44.5#0.47860200582032003#9
0000 0034 2000 0000 0000 0000#1626597753296781#-47.0#6.154330920997192#9
0000 0037 2000 0000 0000 0000#1626597753297871#-41.5#1.3069516312785663#9
0000 0039 2000 0000 0000 0000#1626597753298924#-35.0#1.9266798695843652#9
0000 0038 2000 0000 0000 0000#1626597753300222#-38.5#1.6935147898257479#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626597753301755#-68.5#5.546874528994478#9
0000 0032 2000 0000 0000 0000#1626597753303029#-43.0#4.031301510563465#9
0000 003B 2000 0000 0000 0000#1626597753304125#-35.0#3.472932503773092#9
0000 0031 2000 0000 0000 0000#1626597753305216#-43.0#3.663146121470911#9
0000 002D 2000 0000 0000 0000#1626597753306528#-65.0#1.902136176978195#9
0000 0036 2000 0000 0000 0000#1626597753307620#-45.5#0.7424467013366504#9
0000 0033 2000 0000 0000 0000#1626597753309408#-45.5#4.779884135051658#9
0000 002F 2000 0000 0000 0000#1626597753311680#-55.0#3.172272269347506#9
0000 003A 2000 0000 0000 0000#1626597753313199#-29.5#2.073942025221387#9
0000 0030 2000 0000 0000 0000#1626597753315094#-50.5#3.54042765844006#9
0000 002E 2000 0000 0000 0000#1626597753316760#-60.5#2.2518837966161214#9
0000 003B 2000 0000 0000 0000#1626597753586952#-36.0#3.466796580621549#9
0000 0036 2000 0000 0000 0000#1626597753588030#-45.5#5.810719224510809#9
0000 003A 2000 0000 0000 0000#1626597753590402#-31.5#2.1046216409791#9
0000 0033 2000 0000 0000 0000#1626597753591942#-42.0#4.061981126321178#9
0000 0032 2000 0000 0000 0000#1626597753593248#-48.5#3.767456815047135#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626597753594324#-68.0#0.2638446955163303#9
0000 0038 2000 0000 0000 0000#1626597753595402#-44.0#1.4726215563702154#9
0000 0034 2000 0000 0000 0000#1626597753596467#-41.0#4.503767593232243#9
0000 0039 2000 0000 0000 0000#1626597753597791#-39.0#1.8775924843720249#9
0000 0031 2000 0000 0000 0000#1626597753599067#-52.0#3.3870295796514958#9
0000 0035 2000 0000 0000 0000#1626597753600658#-43.0#5.240078371417351#9
0000 0037 2000 0000 0000 0000#1626597753602334#-46.5#0.619728238305799#9
0000 002F 2000 0000 0000 0000#1626597753603742#-59.5#1.8714565612204823#9
0000 0030 2000 0000 0000 0000#1626597753605060#-57.5#2.8409324191642074#9
0000 002D 2000 0000 0000 0000#1626597753607145#-58.0#4.804427827657828#9
0000 002E 2000 0000 0000 0000#1626597753608356#-59.0#5.675728915176872#9
0000 0034 2000 0000 0000 0000#1626597753612164#-40.5#4.4362724385652745#9
0000 0039 2000 0000 0000 0000#1626597753613220#-39.5#1.8407769454627694#9
0000 0030 2000 0000 0000 0000#1626597753614275#-58.0#2.7857091108003242#9
0000 002D 2000 0000 0000 0000#1626597753615299#-58.5#4.755340442445488#9
0000 0035 2000 0000 0000 0000#1626597753616392#-43.0#5.111223985234957#9
0000 0038 2000 0000 0000 0000#1626597753618368#-44.5#1.3437671701878218#9
0000 002E 2000 0000 0000 0000#1626597753620150#-59.0#5.577554144752192#9
0000 0032 2000 0000 0000 0000#1626597753623357#-50.0#3.736777199289422#9
0000 003B 2000 0000 0000 0000#1626597753624652#-36.0#3.380893656499953#9
0000 0036 2000 0000 0000 0000#1626597753625686#-45.5#5.491651220630596#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626597753626782#-68.5#0.36815538909255385#9
0000 003A 2000 0000 0000 0000#1626597753628327#-31.5#2.030990563160589#9
0000 002F 2000 0000 0000 0000#1626597753630941#-60.5#1.6444274046134073#9
0000 0033 2000 0000 0000 0000#1626597753632015#-43.5#3.9944859716542096#9
0000 0037 2000 0000 0000 0000#1626597753633350#-46.5#0.3865631585471816#9
0000 0031 2000 0000 0000 0000#1626597753636306#-53.5#3.2029518851052186#9
0000 0031 2000 0000 0000 0000#1626597753900390#-56.5#1.0983302441261191#9
0000 0030 2000 0000 0000 0000#1626597753901450#-65.0#5.93343768754166#9
0000 0034 2000 0000 0000 0000#1626597753904091#-48.5#3.423845118560751#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626597753905127#-67.5#6.086835766330224#9
0000 0039 2000 0000 0000 0000#1626597753906207#-47.0#0.04295146206079795#9
0000 0035 2000 0000 0000 0000#1626597753907525#-44.0#3.6263305825616556#9
0000 0032 2000 0000 0000 0000#1626597753908582#-56.0#1.945087639038993#9
0000 002D 2000 0000 0000 0000#1626597753909638#-55.5#1.6812429435226628#9
0000 002E 2000 0000 0000 0000#1626597753910736#-57.5#2.4850488763747385#9
0000 0036 2000 0000 0000 0000#1626597753911828#-43.5#3.822680123411018#9
0000 0037 2000 0000 0000 0000#1626597753913347#-44.0#4.485359823777615#9
0000 0033 2000 0000 0000 0000#1626597753914660#-54.5#2.82252464970958#9
0000 003B 2000 0000 0000 0000#1626597753915688#-40.0#2.423689644859313#9
0000 003A 2000 0000 0000 0000#1626597753916694#-38.5#0.8651651643675016#9
0000 0038 2000 0000 0000 0000#1626597753917831#-45.5#5.2339424482658075#9
0000 002F 2000 0000 0000 0000#1626597753920261#-60.0#4.252194744018997#9
0000 002F 2000 0000 0000 0000#1626597753924975#-60.5#4.147884050442774#9
0000 003B 2000 0000 0000 0000#1626597753926012#-40.5#2.405281875404685#9
0000 0039 2000 0000 0000 0000#1626597753928663#-46.5#6.12365130523948#9
0000 0034 2000 0000 0000 0000#1626597753929754#-49.5#3.3440781175906977#9
0000 003A 2000 0000 0000 0000#1626597753931001#-39.0#0.803805932852076#9
0000 0038 2000 0000 0000 0000#1626597753932067#-45.0#5.154175447295755#9
0000 0035 2000 0000 0000 0000#1626597753933101#-44.5#3.5956509668039427#9
0000 0031 2000 0000 0000 0000#1626597753934379#-57.5#0.8160777791551611#9
0000 0037 2000 0000 0000 0000#1626597753935886#-44.0#4.3933209765044765#9
0000 0036 2000 0000 0000 0000#1626597753936978#-44.0#3.767456815047135#9
0000 0030 2000 0000 0000 0000#1626597753938902#-64.5#5.43029198911517#9
0000 002D 2000 0000 0000 0000#1626597753940473#-55.5#1.4787574795217582#9
0000 0032 2000 0000 0000 0000#1626597753942247#-56.5#1.6505633277649499#9
0000 0033 2000 0000 0000 0000#1626597753943434#-54.5#2.662990647769473#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626597753944740#-69.0#5.64504929941916#9
0000 002E 2000 0000 0000 0000#1626597753945820#-57.0#2.184388641949153#9
0000 0034 2000 0000 0000 0000#1626597754212042#-55.5#1.6014759425526093#9
0000 002F 2000 0000 0000 0000#1626597754213091#-58.0#1.8714565612204823#9
0000 002E 2000 0000 0000 0000#1626597754214188#-58.0#0.4295146206079795#9
0000 0033 2000 0000 0000 0000#1626597754215446#-59.5#0.3620194659410113#9
0000 0038 2000 0000 0000 0000#1626597754217721#-47.0#3.9576704327449543#9
0000 0035 2000 0000 0000 0000#1626597754219479#-54.0#2.325514874434632#9
0000 003B 2000 0000 0000 0000#1626597754221229#-47.0#1.0983302441261191#9
0000 003A 2000 0000 0000 0000#1626597754222804#-42.5#5.006913291658733#9
0000 0039 2000 0000 0000 0000#1626597754224099#-45.0#4.325825821837508#9
0000 0037 2000 0000 0000 0000#1626597754225618#-50.0#3.4606606574700063#9
0000 0036 2000 0000 0000 0000#1626597754227220#-53.5#2.675262494072558#9
0000 0031 2000 0000 0000 0000#1626597754229341#-59.0#3.8840393549264434#9
0000 0032 2000 0000 0000 0000#1626597754231024#-60.0#4.7860200582032#9
0000 002D 2000 0000 0000 0000#1626597754232446#-58.0#5.915029918087033#9
0000 0030 2000 0000 0000 0000#1626597754233547#-61.5#2.4605051837685683#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626597754234825#-68.0#5.307573526084319#9
0000 0033 2000 0000 0000 0000#1626597754239093#-58.5#0.04908738521234052#9
0000 003A 2000 0000 0000 0000#1626597754240139#-42.5#4.92714629068868#9
0000 0036 2000 0000 0000 0000#1626597754241444#-54.0#2.6445828783148455#9
0000 003B 2000 0000 0000 0000#1626597754242964#-47.0#0.9940195505498954#9
0000 0032 2000 0000 0000 0000#1626597754244052#-58.5#4.724660826687775#9
0000 0037 2000 0000 0000 0000#1626597754245102#-51.0#3.448388811166921#9
0000 0034 2000 0000 0000 0000#1626597754246633#-55.5#1.3192234775816514#9
0000 0038 2000 0000 0000 0000#1626597754248138#-48.0#3.8840393549264434#9
0000 0031 2000 0000 0000 0000#1626597754249205#-58.5#3.650874275167826#9
0000 0030 2000 0000 0000 0000#1626597754250290#-61.5#2.350058567040802#9
0000 002D 2000 0000 0000 0000#1626597754251841#-58.0#5.822991070813893#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626597754254371#-68.0#5.141903600992669#9
0000 0039 2000 0000 0000 0000#1626597754256162#-45.5#4.196971435655114#9
0000 002F 2000 0000 0000 0000#1626597754257254#-58.0#1.607611865704152#9
0000 002E 2000 0000 0000 0000#1626597754260504#-58.0#0.3190680038802134#9
0000 0035 2000 0000 0000 0000#1626597754262818#-54.0#2.0923497946760143#9
0000 0036 2000 0000 0000 0000#1626597754525795#-58.0#1.0369710126106935#9
0000 0038 2000 0000 0000 0000#1626597754527100#-54.0#3.104777114680538#9
0000 0032 2000 0000 0000 0000#1626597754529812#-57.5#2.411417798556228#9
0000 003A 2000 0000 0000 0000#1626597754531043#-43.5#3.8410878928656453#9
0000 0034 2000 0000 0000 0000#1626597754533476#-58.0#4.957825906446392#9
0000 0037 2000 0000 0000 0000#1626597754534767#-57.0#2.2150682577068657#9
0000 0031 2000 0000 0000 0000#1626597754535832#-55.5#1.6996507129772904#9
0000 003B 2000 0000 0000 0000#1626597754537141#-49.0#5.749359992995383#9
0000 0039 2000 0000 0000 0000#1626597754538264#-49.5#3.509748042682347#9
0000 0035 2000 0000 0000 0000#1626597754539454#-58.0#0.09817477042468103#9
0000 0030 2000 0000 0000 0000#1626597754540552#-60.0#0.9326603190344698#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626597754543428#-67.5#5.184855063053467#9
0000 0033 2000 0000 0000 0000#1626597754545349#-59.0#3.442252888015379#9
0000 002F 2000 0000 0000 0000#1626597754546413#-58.5#0.1902136176978195#9
0000 0032 2000 0000 0000 0000#1626597754550582#-57.5#2.3071071049800045#9
0000 0031 2000 0000 0000 0000#1626597754551877#-55.5#1.607611865704152#9
0000 0038 2000 0000 0000 0000#1626597754552912#-54.0#2.9513790358919736#9
0000 0039 2000 0000 0000 0000#1626597754554260#-49.5#3.442252888015379#9
0000 0034 2000 0000 0000 0000#1626597754556289#-57.5#4.749204519293945#9
0000 0030 2000 0000 0000 0000#1626597754557379#-60.0#0.7853981633974483#9
0000 0036 2000 0000 0000 0000#1626597754558666#-58.5#0.7179030087304801#9
0000 0037 2000 0000 0000 0000#1626597754559691#-56.5#2.0064468705544187#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626597754561011#-67.0#5.45483568172134#9
0000 0033 2000 0000 0000 0000#1626597754562543#-59.0#3.2643111166206444#9
0000 0035 2000 0000 0000 0000#1626597754563603#-57.5#6.074563920027139#9
0000 003B 2000 0000 0000 0000#1626597754564882#-49.0#5.620505606812989#9
0000 003A 2000 0000 0000 0000#1626597754566929#-43.0#3.6876898140770815#9
0000 002F 2000 0000 0000 0000#1626597754569305#-59.0#0.018407769454627694#9
0000 003B 2000 0000 0000 0000#1626597754836381#-48.5#5.074408446325701#9
0000 0035 2000 0000 0000 0000#1626597754840001#-56.0#4.387185053352934#9
0000 0038 2000 0000 0000 0000#1626597754841940#-56.5#1.6996507129772904#9
0000 0031 2000 0000 0000 0000#1626597754843134#-56.0#0.3313398501832985#9
0000 003A 2000 0000 0000 0000#1626597754844193#-46.5#3.227495577711389#9
0000 0039 2000 0000 0000 0000#1626597754845263#-53.0#2.5893595699509624#9
0000 0034 2000 0000 0000 0000#1626597754846311#-55.5#3.0127382674073995#9
0000 0033 2000 0000 0000 0000#1626597754847527#-55.5#1.9573594853420782#9
0000 002D 2000 0000 0000 0000#1626597754849047#-64.0#2.067806102069844#9
0000 0032 2000 0000 0000 0000#1626597754850145#-55.0#0.9633399347921826#9
0000 002F 2000 0000 0000 0000#1626597754851299#-65.5#4.6448938257177215#9
0000 0036 2000 0000 0000 0000#1626597754852361#-57.5#4.9394181369917645#9
0000 0037 2000 0000 0000 0000#1626597754853808#-58.5#0.06135923151542565#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626597754855001#-68.0#6.2463697682703305#9
0000 003A 2000 0000 0000 0000#1626597754859030#-47.0#3.1968159619536762#9
0000 003B 2000 0000 0000 0000#1626597754860353#-49.0#5.0253210611133605#9
0000 0034 2000 0000 0000 0000#1626597754861687#-55.5#3.000466421104314#9
0000 0039 2000 0000 0000 0000#1626597754863207#-53.5#2.552544031041707#9
0000 0037 2000 0000 0000 0000#1626597754865519#-59.0#6.277049384028044#9
0000 0032 2000 0000 0000 0000#1626597754867981#-56.0#0.8344855486097889#9
0000 002F 2000 0000 0000 0000#1626597754869245#-66.5#4.522175362686871#9
0000 0033 2000 0000 0000 0000#1626597754870320#-56.0#1.8346410223112268#9
0000 0035 2000 0000 0000 0000#1626597754872376#-56.0#4.166291819897402#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626597754873411#-67.5#0.14726215563702155#9
0000 002D 2000 0000 0000 0000#1626597754874464#-63.0#2.018718716857504#9
0000 0036 2000 0000 0000 0000#1626597754875556#-58.0#4.8351074434155406#9
0000 0031 2000 0000 0000 0000#1626597754879072#-56.5#0.17794177139473438#9
0000 0038 2000 0000 0000 0000#1626597754881333#-57.5#1.4787574795217582#9
