FFFF FFFF FFFF FFFF FFFF FFFF#1626598116733070#-68.5#0.34974761963792617#9
0000 002D 2000 0000 0000 0000#1626598120207375#-47.0#4.626486056263094#9
0000 0036 2000 0000 0000 0000#1626598120209501#-42.0#2.018718716857504#9
0000 0037 2000 0000 0000 0000#1626598120211047#-44.0#1.3744467859455345#9
0000 0039 2000 0000 0000 0000#1626598120212371#-41.0#5.737088146692298#9
0000 0033 2000 0000 0000 0000#1626598120213435#-40.0#3.067961575771282#9
0000 003B 2000 0000 0000 0000#1626598120223108#-38.0#5.2339424482658075#9
0000 0034 2000 0000 0000 0000#1626598120224198#-40.0#3.522019888985432#9
0000 0038 2000 0000 0000 0000#1626598120225293#-44.5#1.5033011721279284#9
0000 002E 2000 0000 0000 0000#1626598120226390#-43.0#5.209398755659637#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598120230831#-67.5#0.17794177139473438#9
0000 0033 2000 0000 0000 0000#1626598120237536#-39.5#3.9822141253511245#9
0000 0031 2000 0000 0000 0000#1626598120238872#-39.0#4.368777283898306#9
0000 0032 2000 0000 0000 0000#1626598120239990#-39.0#4.23378697456437#9
0000 0035 2000 0000 0000 0000#1626598120241324#-41.5#3.0802334220743677#9
0000 003B 2000 0000 0000 0000#1626598120242432#-38.5#5.301437602932776#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598120243528#-67.5#0.04295146206079795#9
0000 003A 2000 0000 0000 0000#1626598120244633#-32.0#5.2768939103266055#9
0000 0039 2000 0000 0000 0000#1626598120246204#-40.5#0.4049709280018093#9
0000 002E 2000 0000 0000 0000#1626598120247491#-43.0#5.240078371417351#9
0000 0036 2000 0000 0000 0000#1626598120249203#-42.5#2.9206994201342606#9
0000 0037 2000 0000 0000 0000#1626598120250281#-44.0#2.2764274892222915#9
0000 002F 2000 0000 0000 0000#1626598120251572#-42.0#4.988505522204105#9
0000 0030 2000 0000 0000 0000#1626598120252670#-40.5#4.8351074434155406#9
0000 0034 2000 0000 0000 0000#1626598120253719#-40.0#3.6017868899554855#9
0000 0038 2000 0000 0000 0000#1626598120254996#-44.0#1.6260196351587797#9
0000 002D 2000 0000 0000 0000#1626598120257006#-46.5#5.497787143782138#9
0000 003B 2000 0000 0000 0000#1626598120519965#-38.5#0.03681553890925539#9
0000 002F 2000 0000 0000 0000#1626598120522628#-41.0#5.160311370447297#9
0000 0038 2000 0000 0000 0000#1626598120523721#-40.5#2.350058567040802#9
0000 003A 2000 0000 0000 0000#1626598120524984#-31.5#0.14112623248547898#9
0000 0037 2000 0000 0000 0000#1626598120526334#-40.5#2.8102528034064944#9
0000 0036 2000 0000 0000 0000#1626598120527627#-39.0#3.411573272257666#9
0000 0032 2000 0000 0000 0000#1626598120528944#-38.0#4.583534594202296#9
0000 0035 2000 0000 0000 0000#1626598120529952#-38.5#3.5465635815916023#9
0000 0039 2000 0000 0000 0000#1626598120531034#-38.0#1.4726215563702154#9
0000 002E 2000 0000 0000 0000#1626598120532394#-42.5#5.393476450205914#9
0000 0033 2000 0000 0000 0000#1626598120533455#-37.5#4.3933209765044765#9
0000 0030 2000 0000 0000 0000#1626598120534598#-39.5#5.0682725231741586#9
0000 0034 2000 0000 0000 0000#1626598120536524#-38.5#3.988350048502667#9
0000 002D 2000 0000 0000 0000#1626598120537589#-46.0#5.559146375297564#9
0000 0031 2000 0000 0000 0000#1626598120538902#-38.5#4.71238898038469#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598120540112#-68.5#6.240233845118788#9
0000 002F 2000 0000 0000 0000#1626598120544982#-41.0#5.197126909356553#9
0000 0037 2000 0000 0000 0000#1626598120546688#-40.0#2.8777479580734626#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598120547986#-68.0#6.215690152512618#9
0000 003B 2000 0000 0000 0000#1626598120549542#-38.0#0.1595340019401067#9
0000 003A 2000 0000 0000 0000#1626598120550848#-31.5#0.23316507975861744#9
0000 002E 2000 0000 0000 0000#1626598120552407#-42.5#5.399612373357457#9
0000 002D 2000 0000 0000 0000#1626598120553474#-45.5#5.565282298449106#9
0000 0031 2000 0000 0000 0000#1626598120554613#-38.0#4.743068596142402#9
0000 0034 2000 0000 0000 0000#1626598120555705#-38.0#4.025165587411922#9
0000 0030 2000 0000 0000 0000#1626598120556805#-39.0#5.098952138931871#9
0000 0036 2000 0000 0000 0000#1626598120558256#-39.0#3.4606606574700063#9
0000 0033 2000 0000 0000 0000#1626598120560732#-37.5#4.417864669110647#9
0000 0038 2000 0000 0000 0000#1626598120561783#-40.0#2.435961491162398#9
0000 0039 2000 0000 0000 0000#1626598120564354#-38.0#1.5892040962495242#9
0000 0032 2000 0000 0000 0000#1626598120565445#-37.5#4.657165672020807#9
0000 0035 2000 0000 0000 0000#1626598120566665#-38.0#3.6263305825616556#9
0000 003A 2000 0000 0000 0000#1626598120841899#-28.5#1.1167380135807468#9
0000 002E 2000 0000 0000 0000#1626598120842998#-41.5#5.418020142812084#9
0000 0034 2000 0000 0000 0000#1626598120844310#-36.5#4.344233591292136#9
0000 0039 2000 0000 0000 0000#1626598120845363#-34.0#2.1475731030398975#9
0000 0033 2000 0000 0000 0000#1626598120846438#-37.0#4.71238898038469#9
0000 003B 2000 0000 0000 0000#1626598120848984#-35.5#1.184233168247715#9
0000 0031 2000 0000 0000 0000#1626598120849996#-37.0#4.957825906446392#9
0000 0036 2000 0000 0000 0000#1626598120852871#-37.5#3.810408277107933#9
0000 002D 2000 0000 0000 0000#1626598120854693#-45.5#5.522330836388308#9
0000 002F 2000 0000 0000 0000#1626598120856455#-40.5#5.313709449235861#9
0000 0037 2000 0000 0000 0000#1626598120857776#-37.5#3.2827188860752723#9
0000 0035 2000 0000 0000 0000#1626598120859691#-37.0#3.9515345095934116#9
0000 0032 2000 0000 0000 0000#1626598120861397#-36.5#4.890330751779424#9
0000 0038 2000 0000 0000 0000#1626598120862479#-36.5#2.8777479580734626#9
0000 0030 2000 0000 0000 0000#1626598120864514#-38.5#5.258486140871978#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598120865995#-68.0#5.651185222570702#9
0000 0035 2000 0000 0000 0000#1626598120870754#-37.0#3.9453985864418692#9
0000 002F 2000 0000 0000 0000#1626598120872331#-40.5#5.325981295538946#9
0000 003B 2000 0000 0000 0000#1626598120874566#-35.0#1.2701360923693108#9
0000 0039 2000 0000 0000 0000#1626598120876351#-34.0#2.2334760271614935#9
0000 0033 2000 0000 0000 0000#1626598120877752#-35.5#4.755340442445488#9
0000 0037 2000 0000 0000 0000#1626598120879048#-37.5#3.32567034813607#9
0000 0038 2000 0000 0000 0000#1626598120880596#-36.5#2.9268353432858034#9
0000 0036 2000 0000 0000 0000#1626598120881635#-37.5#3.8410878928656453#9
0000 003A 2000 0000 0000 0000#1626598120882667#-28.0#1.2640001692177683#9
0000 0031 2000 0000 0000 0000#1626598120883691#-37.0#5.00077736850719#9
0000 002D 2000 0000 0000 0000#1626598120884742#-45.5#5.534602682691394#9
0000 0034 2000 0000 0000 0000#1626598120885903#-36.0#4.3933209765044765#9
0000 0032 2000 0000 0000 0000#1626598120887452#-36.5#4.933282213840222#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598120888559#-68.0#5.700272607783043#9
0000 0030 2000 0000 0000 0000#1626598120890114#-38.5#5.283029833478148#9
0000 002E 2000 0000 0000 0000#1626598120891271#-41.5#5.442563835418255#9
0000 0034 2000 0000 0000 0000#1626598121158111#-36.0#4.227651051412827#9
0000 0033 2000 0000 0000 0000#1626598121159643#-36.5#4.601942363656923#9
0000 003A 2000 0000 0000 0000#1626598121161743#-27.0#1.533980787885641#9
0000 0038 2000 0000 0000 0000#1626598121163082#-35.0#2.8532042654672924#9
0000 0031 2000 0000 0000 0000#1626598121164117#-37.5#4.749204519293945#9
0000 0039 2000 0000 0000 0000#1626598121165159#-32.5#2.3009711818284617#9
0000 0037 2000 0000 0000 0000#1626598121166692#-36.5#3.2090878082567613#9
0000 0032 2000 0000 0000 0000#1626598121167754#-37.5#4.706253057233147#9
0000 003B 2000 0000 0000 0000#1626598121168822#-33.0#1.718058482431918#9
0000 0036 2000 0000 0000 0000#1626598121169887#-36.5#3.6999616603801666#9
0000 002E 2000 0000 0000 0000#1626598121171226#-41.5#4.945554060143307#9
0000 0030 2000 0000 0000 0000#1626598121172555#-38.5#4.95168998329485#9
0000 002F 2000 0000 0000 0000#1626598121173662#-40.0#4.970097752749477#9
0000 0035 2000 0000 0000 0000#1626598121175122#-36.5#3.834951969714103#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598121176191#-69.5#4.81056375080937#9
0000 002D 2000 0000 0000 0000#1626598121177495#-45.5#4.970097752749477#9
0000 003A 2000 0000 0000 0000#1626598121185582#-26.5#1.5953400194010667#9
0000 0034 2000 0000 0000 0000#1626598121186632#-36.0#4.28287435977671#9
0000 0037 2000 0000 0000 0000#1626598121187696#-36.5#3.2520392703175593#9
0000 0033 2000 0000 0000 0000#1626598121189062#-37.0#4.626486056263094#9
0000 0036 2000 0000 0000 0000#1626598121190128#-37.0#3.736777199289422#9
0000 0030 2000 0000 0000 0000#1626598121191188#-38.5#4.970097752749477#9
0000 002F 2000 0000 0000 0000#1626598121192465#-40.5#4.988505522204105#9
0000 0039 2000 0000 0000 0000#1626598121194294#-32.0#2.36846633649543#9
0000 0031 2000 0000 0000 0000#1626598121195418#-37.5#4.7860200582032#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598121196496#-69.0#4.804427827657828#9
0000 002D 2000 0000 0000 0000#1626598121197776#-46.0#4.963961829597935#9
0000 0035 2000 0000 0000 0000#1626598121198824#-36.5#3.890175278077986#9
0000 003B 2000 0000 0000 0000#1626598121200091#-33.0#1.7978254834019713#9
0000 0038 2000 0000 0000 0000#1626598121201140#-34.5#2.9329712664373457#9
0000 0032 2000 0000 0000 0000#1626598121203879#-37.0#4.749204519293945#9
0000 002E 2000 0000 0000 0000#1626598121205090#-42.0#4.95168998329485#9
0000 0034 2000 0000 0000 0000#1626598121468304#-36.5#5.540738605842936#9
0000 0035 2000 0000 0000 0000#1626598121469682#-35.5#5.197126909356553#9
0000 0033 2000 0000 0000 0000#1626598121470986#-37.0#5.841398840268521#9
0000 002F 2000 0000 0000 0000#1626598121472037#-41.5#5.957981380147831#9
0000 0038 2000 0000 0000 0000#1626598121473114#-34.0#4.479223900626073#9
0000 0037 2000 0000 0000 0000#1626598121474138#-35.5#4.718524903536232#9
0000 003A 2000 0000 0000 0000#1626598121475215#-25.5#3.380893656499953#9
0000 002E 2000 0000 0000 0000#1626598121476282#-43.0#5.816855147662351#9
0000 0032 2000 0000 0000 0000#1626598121478325#-37.5#5.884350302329319#9
0000 0030 2000 0000 0000 0000#1626598121479371#-39.5#5.994796919057086#9
0000 002D 2000 0000 0000 0000#1626598121480438#-47.0#5.743224069843841#9
0000 003B 2000 0000 0000 0000#1626598121482271#-32.0#3.6570101983193686#9
0000 0036 2000 0000 0000 0000#1626598121484091#-36.0#5.129631754689584#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598121485116#-69.0#6.277049384028044#9
0000 0039 2000 0000 0000 0000#1626598121486693#-31.0#4.025165587411922#9
0000 0031 2000 0000 0000 0000#1626598121490238#-38.0#5.872078456026235#9
0000 0034 2000 0000 0000 0000#1626598121496294#-37.0#5.565282298449106#9
0000 0037 2000 0000 0000 0000#1626598121497371#-35.5#4.755340442445488#9
0000 0039 2000 0000 0000 0000#1626598121498696#-31.0#4.04357335686655#9
0000 0036 2000 0000 0000 0000#1626598121500315#-36.0#5.141903600992669#9
0000 0031 2000 0000 0000 0000#1626598121501593#-38.0#5.878214379177777#9
0000 0032 2000 0000 0000 0000#1626598121502911#-37.5#5.896622148632405#9
0000 0038 2000 0000 0000 0000#1626598121504190#-34.0#4.528311285838413#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598121505493#-68.0#6.252505691421874#9
0000 0035 2000 0000 0000 0000#1626598121506583#-35.5#5.221670601962723#9
0000 003B 2000 0000 0000 0000#1626598121508617#-32.0#3.7122335066832517#9
0000 002D 2000 0000 0000 0000#1626598121510367#-47.5#5.700272607783043#9
0000 003A 2000 0000 0000 0000#1626598121511428#-25.0#3.454524734318464#9
0000 0033 2000 0000 0000 0000#1626598121512489#-37.0#5.859806609723149#9
0000 002F 2000 0000 0000 0000#1626598121514411#-41.5#5.927301764390117#9
0000 0030 2000 0000 0000 0000#1626598121521190#-40.0#5.970253226450915#9
0000 002E 2000 0000 0000 0000#1626598121522374#-43.5#5.767767762450011#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598121786109#-68.5#5.902758071783947#9
0000 0038 2000 0000 0000 0000#1626598121788015#-34.5#4.6878452877785195#9
0000 003A 2000 0000 0000 0000#1626598121789581#-25.5#3.773592738198677#9
0000 0032 2000 0000 0000 0000#1626598121790921#-39.0#5.534602682691394#9
0000 0037 2000 0000 0000 0000#1626598121791929#-35.5#4.816699673960914#9
0000 0039 2000 0000 0000 0000#1626598121792998#-31.0#4.301282129231338#9
0000 0031 2000 0000 0000 0000#1626598121794107#-40.0#5.485515297479052#9
0000 0035 2000 0000 0000 0000#1626598121795155#-36.5#5.135767677841127#9
0000 0036 2000 0000 0000 0000#1626598121796277#-36.5#5.105088062083414#9
0000 003B 2000 0000 0000 0000#1626598121797601#-31.5#4.178563666200486#9
0000 0034 2000 0000 0000 0000#1626598121798891#-37.5#5.356660911296659#9
0000 0030 2000 0000 0000 0000#1626598121800305#-42.0#5.5100589900852235#9
0000 002E 2000 0000 0000 0000#1626598121802504#-45.0#5.190990986205009#9
0000 002F 2000 0000 0000 0000#1626598121804201#-44.0#5.399612373357457#9
0000 0033 2000 0000 0000 0000#1626598121805276#-39.0#5.5714182216006485#9
0000 002D 2000 0000 0000 0000#1626598121806515#-49.0#5.049864753719531#9
0000 0030 2000 0000 0000 0000#1626598121811807#-42.0#5.47937937432751#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598121813142#-67.5#6.037748381117884#9
0000 0034 2000 0000 0000 0000#1626598121814658#-37.5#5.350524988145116#9
0000 0035 2000 0000 0000 0000#1626598121816433#-36.0#5.123495831538041#9
0000 0038 2000 0000 0000 0000#1626598121817468#-34.5#4.700117134081604#9
0000 003B 2000 0000 0000 0000#1626598121818538#-31.5#4.221515128261284#9
0000 0032 2000 0000 0000 0000#1626598121820070#-39.5#5.516194913236766#9
0000 0031 2000 0000 0000 0000#1626598121821106#-40.5#5.45483568172134#9
0000 003A 2000 0000 0000 0000#1626598121822436#-25.5#3.834951969714103#9
0000 0039 2000 0000 0000 0000#1626598121823505#-31.0#4.344233591292136#9
0000 002D 2000 0000 0000 0000#1626598121824530#-49.5#5.0253210611133605#9
0000 002F 2000 0000 0000 0000#1626598121828918#-44.0#5.3627968344482015#9
0000 0036 2000 0000 0000 0000#1626598121830421#-36.5#5.098952138931871#9
0000 0037 2000 0000 0000 0000#1626598121831939#-35.5#4.841243366567084#9
0000 0033 2000 0000 0000 0000#1626598121833515#-38.5#5.565282298449106#9
0000 002E 2000 0000 0000 0000#1626598121836634#-45.0#5.135767677841127#9
0000 0034 2000 0000 0000 0000#1626598122101061#-37.5#4.908738521234052#9
0000 0031 2000 0000 0000 0000#1626598122102625#-41.0#4.859651136021712#9
0000 002E 2000 0000 0000 0000#1626598122104522#-47.0#4.491495746929157#9
0000 003B 2000 0000 0000 0000#1626598122105572#-32.0#4.4976316700806995#9
0000 0033 2000 0000 0000 0000#1626598122106705#-38.0#5.0253210611133605#9
0000 0038 2000 0000 0000 0000#1626598122108034#-34.0#4.638757902566179#9
0000 002F 2000 0000 0000 0000#1626598122109294#-46.0#4.700117134081604#9
0000 003A 2000 0000 0000 0000#1626598122110855#-26.0#3.9944859716542096#9
0000 0032 2000 0000 0000 0000#1626598122113280#-39.0#4.914874444385594#9
0000 0037 2000 0000 0000 0000#1626598122114559#-35.0#4.651029748869264#9
0000 0039 2000 0000 0000 0000#1626598122116240#-30.5#4.387185053352934#9
0000 0030 2000 0000 0000 0000#1626598122117608#-43.5#4.8351074434155406#9
0000 0035 2000 0000 0000 0000#1626598122118871#-36.5#4.743068596142402#9
0000 0036 2000 0000 0000 0000#1626598122119864#-36.5#4.76147636559703#9
0000 002D 2000 0000 0000 0000#1626598122120889#-51.5#4.25833066717054#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598122122980#-68.5#5.921165841238575#9
0000 0036 2000 0000 0000 0000#1626598122127253#-36.5#4.767612288748572#9
0000 0038 2000 0000 0000 0000#1626598122128321#-33.5#4.651029748869264#9
0000 003A 2000 0000 0000 0000#1626598122129639#-25.5#4.006757817957295#9
0000 0039 2000 0000 0000 0000#1626598122130735#-30.5#4.387185053352934#9
0000 002F 2000 0000 0000 0000#1626598122134091#-46.0#4.675573441475434#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598122135826#-69.0#5.816855147662351#9
0000 0030 2000 0000 0000 0000#1626598122137400#-44.0#4.798291904506286#9
0000 002D 2000 0000 0000 0000#1626598122138680#-52.0#4.23378697456437#9
0000 0031 2000 0000 0000 0000#1626598122139771#-42.0#4.792155981354743#9
0000 0037 2000 0000 0000 0000#1626598122140853#-35.0#4.632621979414636#9
0000 003B 2000 0000 0000 0000#1626598122142359#-32.0#4.546719055293041#9
0000 0035 2000 0000 0000 0000#1626598122143393#-36.5#4.718524903536232#9
0000 0033 2000 0000 0000 0000#1626598122145746#-39.5#4.970097752749477#9
0000 002E 2000 0000 0000 0000#1626598122147124#-47.0#4.3933209765044765#9
0000 0032 2000 0000 0000 0000#1626598122149586#-40.5#4.859651136021712#9
0000 0034 2000 0000 0000 0000#1626598122150662#-37.5#4.847379289718626#9
0000 0038 2000 0000 0000 0000#1626598122413431#-33.5#3.9638063558964967#9
0000 002D 2000 0000 0000 0000#1626598122414725#-54.5#2.9697868053466014#9
0000 002F 2000 0000 0000 0000#1626598122416813#-48.0#3.472932503773092#9
0000 003B 2000 0000 0000 0000#1626598122418976#-32.0#4.276738436625168#9
0000 0039 2000 0000 0000 0000#1626598122421814#-31.0#3.810408277107933#9
0000 0033 2000 0000 0000 0000#1626598122422849#-41.5#3.9453985864418692#9
0000 0035 2000 0000 0000 0000#1626598122423883#-36.5#3.77972866135022#9
0000 0032 2000 0000 0000 0000#1626598122425444#-42.5#3.767456815047135#9
0000 003A 2000 0000 0000 0000#1626598122426782#-25.5#3.5588354278946874#9
0000 0034 2000 0000 0000 0000#1626598122428213#-39.0#3.8410878928656453#9
0000 0036 2000 0000 0000 0000#1626598122429310#-37.0#3.834951969714103#9
0000 0037 2000 0000 0000 0000#1626598122430417#-35.0#3.816544200259475#9
0000 002E 2000 0000 0000 0000#1626598122432907#-50.5#3.129320807286708#9
0000 0031 2000 0000 0000 0000#1626598122434130#-43.5#3.6201946594101133#9
0000 0030 2000 0000 0000 0000#1626598122436468#-46.0#3.6079228131070282#9
0000 0033 2000 0000 0000 0000#1626598122441079#-41.5#3.8963112012295285#9
0000 003B 2000 0000 0000 0000#1626598122442103#-32.0#4.28287435977671#9
0000 0037 2000 0000 0000 0000#1626598122443881#-35.0#3.7981364308048478#9
0000 0030 2000 0000 0000 0000#1626598122445636#-46.0#3.56497135104623#9
0000 003A 2000 0000 0000 0000#1626598122446940#-25.5#3.56497135104623#9
0000 002E 2000 0000 0000 0000#1626598122448493#-50.5#3.055689729468197#9
0000 0036 2000 0000 0000 0000#1626598122449757#-37.0#3.810408277107933#9
0000 0039 2000 0000 0000 0000#1626598122450809#-31.0#3.792000507653305#9
0000 0038 2000 0000 0000 0000#1626598122452388#-33.5#3.933126740138784#9
0000 0035 2000 0000 0000 0000#1626598122453935#-36.5#3.736777199289422#9
0000 0034 2000 0000 0000 0000#1626598122455239#-38.5#3.785864584501762#9
0000 0031 2000 0000 0000 0000#1626598122456263#-44.0#3.5711072741977725#9
0000 0032 2000 0000 0000 0000#1626598122457310#-42.5#3.6754179677739964#9
0000 002D 2000 0000 0000 0000#1626598122458348#-55.0#2.7979809571034093#9
0000 002F 2000 0000 0000 0000#1626598122459441#-48.5#3.3747577333484107#9
0000 0033 2000 0000 0000 0000#1626598122738178#-41.5#4.184699589352029#9
0000 0031 2000 0000 0000 0000#1626598122739261#-45.5#3.847223816017188#9
0000 0030 2000 0000 0000 0000#1626598122740330#-48.5#3.724505352986337#9
0000 002D 2000 0000 0000 0000#1626598122741423#-58.0#2.724349879284899#9
0000 0032 2000 0000 0000 0000#1626598122742727#-44.0#3.9760782021995817#9
0C21 0537 8123 1003 2202 062F#1626598122743800#-67.0#1.6198837120072371#9
0000 0038 2000 0000 0000 0000#1626598122745091#-33.0#4.651029748869264#9
0000 0037 2000 0000 0000 0000#1626598122746141#-34.0#4.448544284868359#9
0000 003A 2000 0000 0000 0000#1626598122747399#-24.5#4.577398671050753#9
0000 0039 2000 0000 0000 0000#1626598122748654#-30.0#4.651029748869264#9
0000 002F 2000 0000 0000 0000#1626598122750171#-50.5#3.5036121195308043#9
0000 002E 2000 0000 0000 0000#1626598122751282#-54.0#3.043417883165112#9
0000 003B 2000 0000 0000 0000#1626598122752378#-31.0#5.338253141842031#9
0000 0036 2000 0000 0000 0000#1626598122754880#-36.0#4.319689898685965#9
0000 0034 2000 0000 0000 0000#1626598122755973#-38.5#4.2031073588066565#9
0000 0035 2000 0000 0000 0000#1626598122757536#-36.0#4.215379205109742#9
0000 0031 2000 0000 0000 0000#1626598122765971#-45.5#3.736777199289422#9
0000 0035 2000 0000 0000 0000#1626598122767319#-36.0#4.190835512503572#9
0000 002E 2000 0000 0000 0000#1626598122768345#-54.0#2.8961557275280905#9
0C21 0537 8123 1003 2202 062F#1626598122769443#-67.5#1.748738098189631#9
0000 002F 2000 0000 0000 0000#1626598122770989#-51.0#3.4177091954092087#9
0000 0039 2000 0000 0000 0000#1626598122772056#-29.5#4.626486056263094#9
0000 0034 2000 0000 0000 0000#1626598122773571#-38.5#4.172427743048944#9
0000 0032 2000 0000 0000 0000#1626598122774622#-44.5#3.8963112012295285#9
0000 0036 2000 0000 0000 0000#1626598122775669#-36.0#4.28287435977671#9
0000 0033 2000 0000 0000 0000#1626598122776762#-42.0#4.1172044346850605#9
0000 003B 2000 0000 0000 0000#1626598122778313#-31.0#5.332117218690489#9
0000 0037 2000 0000 0000 0000#1626598122779634#-34.0#4.3933209765044765#9
0000 0038 2000 0000 0000 0000#1626598122780715#-32.5#4.601942363656923#9
0000 003A 2000 0000 0000 0000#1626598122783751#-24.5#4.558990901596125#9
0000 0030 2000 0000 0000 0000#1626598122787003#-49.0#3.5711072741977725#9
0000 002D 2000 0000 0000 0000#1626598122788682#-58.5#2.5280003384355365#9
0000 0031 2000 0000 0000 0000#1626598123056136#-48.5#2.509592568980909#9
0000 003A 2000 0000 0000 0000#1626598123057454#-24.5#4.166291819897402#9
0000 003B 2000 0000 0000 0000#1626598123059462#-30.5#5.086680292628786#9
0000 0032 2000 0000 0000 0000#1626598123060879#-45.0#2.718213956133356#9
0000 002D 2000 0000 0000 0000#1626598123061974#-57.5#0.7179030087304801#9
0000 0039 2000 0000 0000 0000#1626598123063524#-30.0#4.09266074207889#9
0C21 0537 8123 1003 2202 062F#1626598123065535#-68.0#1.0369710126106935#9
0000 0038 2000 0000 0000 0000#1626598123067323#-33.0#3.9638063558964967#9
0000 0030 2000 0000 0000 0000#1626598123068410#-52.0#2.116893487282185#9
0000 002F 2000 0000 0000 0000#1626598123078193#-54.5#1.4603497100671303#9
0000 0037 2000 0000 0000 0000#1626598123079301#-35.0#3.2581751934691017#9
0000 0035 2000 0000 0000 0000#1626598123081477#-37.5#2.859340188618835#9
0000 0036 2000 0000 0000 0000#1626598123082757#-37.5#3.000466421104314#9
0000 0033 2000 0000 0000 0000#1626598123084390#-43.0#2.5709518004963345#9
0000 002E 2000 0000 0000 0000#1626598123085443#-56.0#0.6688156235181395#9
0000 0034 2000 0000 0000 0000#1626598123086989#-40.5#2.761165418194154#9
0000 0031 2000 0000 0000 0000#1626598123094819#-49.0#1.9696313316451632#9
0000 0034 2000 0000 0000 0000#1626598123095908#-40.5#2.742757648739526#9
0000 003B 2000 0000 0000 0000#1626598123097032#-31.5#4.681709364626977#9
0000 0038 2000 0000 0000 0000#1626598123099109#-33.0#3.497476196379262#9
0000 0039 2000 0000 0000 0000#1626598123101894#-30.5#3.6017868899554855#9
0000 0030 2000 0000 0000 0000#1626598123103705#-53.0#1.5585244804918115#9
0000 0036 2000 0000 0000 0000#1626598123104812#-37.5#2.9513790358919736#9
0000 002D 2000 0000 0000 0000#1626598123105865#-53.5#6.14819499784565#9
0000 0032 2000 0000 0000 0000#1626598123107265#-46.0#2.1659808724945253#9
0000 003A 2000 0000 0000 0000#1626598123108341#-25.0#3.6692820446224537#9
0000 0033 2000 0000 0000 0000#1626598123109798#-43.5#2.509592568980909#9
0000 0037 2000 0000 0000 0000#1626598123111159#-35.5#3.1906800388021335#9
0000 002F 2000 0000 0000 0000#1626598123112438#-54.5#1.2701360923693108#9
0000 0035 2000 0000 0000 0000#1626598123113843#-37.5#2.791845033951867#9
0000 002E 2000 0000 0000 0000#1626598123115177#-55.0#0.4479223900626072#9
0000 002F 2000 0000 0000 0000#1626598123383078#-49.5#5.608233760509904#9
0000 0037 2000 0000 0000 0000#1626598123384367#-36.0#2.816388726558037#9
0000 003A 2000 0000 0000 0000#1626598123386166#-25.5#3.5036121195308043#9
0000 0038 2000 0000 0000 0000#1626598123387203#-34.5#3.1661363461959633#9
0000 002E 2000 0000 0000 0000#1626598123388318#-44.5#4.865787059173254#9
0000 003B 2000 0000 0000 0000#1626598123390380#-32.0#4.632621979414636#9
0000 002D 2000 0000 0000 0000#1626598123391432#-48.0#4.841243366567084#9
0000 0032 2000 0000 0000 0000#1626598123392949#-50.0#1.0983302441261191#9
0000 0030 2000 0000 0000 0000#1626598123394511#-50.0#5.8475347634200645#9
0000 0039 2000 0000 0000 0000#1626598123395805#-31.5#3.3011266555298997#9
0000 0036 2000 0000 0000 0000#1626598123398350#-39.0#2.442097414313941#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598123400525#-69.0#0.05522330836388308#9
0000 0033 2000 0000 0000 0000#1626598123402382#-48.0#1.6873788666742053#9
0000 0034 2000 0000 0000 0000#1626598123403458#-42.5#2.086213871524472#9
0000 0035 2000 0000 0000 0000#1626598123405005#-40.0#2.282563412373834#9
0000 0031 2000 0000 0000 0000#1626598123406085#-51.5#0.607456392002714#9
0000 002D 2000 0000 0000 0000#1626598123412371#-49.0#4.792155981354743#9
0000 0031 2000 0000 0000 0000#1626598123414339#-51.5#0.5645049299419159#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598123416053#-69.5#6.277049384028044#9
0000 0036 2000 0000 0000 0000#1626598123417990#-39.5#2.411417798556228#9
0000 003A 2000 0000 0000 0000#1626598123419054#-25.5#3.442252888015379#9
0000 0033 2000 0000 0000 0000#1626598123420509#-48.5#1.607611865704152#9
0000 0039 2000 0000 0000 0000#1626598123421604#-31.5#3.2459033471660166#9
0000 002E 2000 0000 0000 0000#1626598123422689#-45.0#4.743068596142402#9
0000 003B 2000 0000 0000 0000#1626598123423813#-32.0#4.601942363656923#9
0000 0035 2000 0000 0000 0000#1626598123425118#-39.5#2.2027964114037806#9
0000 0030 2000 0000 0000 0000#1626598123426898#-48.5#5.522330836388308#9
0000 002F 2000 0000 0000 0000#1626598123428005#-46.5#5.203262832508095#9
0000 0037 2000 0000 0000 0000#1626598123429141#-36.5#2.6875343403756435#9
0000 0038 2000 0000 0000 0000#1626598123430207#-35.0#3.067961575771282#9
0000 0034 2000 0000 0000 0000#1626598123432398#-43.0#1.9757672547967058#9
0000 0032 2000 0000 0000 0000#1626598123434056#-50.5#0.8774370106705868#9
